N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.274126565	1.202556577	3.530714325	33.70635795	42.8	4.318290161	5.568702958	4.308059037	42	2.555601915	0.265826639	2.39	257.8	1.18
0.738636666	36.50522815	3.891836719	42.63844876	6.9	2.993871184	8.699505234	4.532764217	29	3.504636567	4.116556502	4.90	217.5	-1.41
0.417886179	6.986771074	0.095658873	33.61678793	16.6	0.501421617	8.047060258	2.929274494	35	3.983784419	1.825941455	4.53	378.2	1.28
0.991222467	48.86323977	4.410903804	46.01135137	111.5	3.775725543	7.306936697	1.432848341	39	1.263180315	3.933014967	3.20	382.1	-0.58
0.926045557	15.49147822	1.546146974	37.5216997	180.4	3.964717794	9.541429975	3.046973408	10	0.091794761	3.355979012	0.33	59.8	-1.13
0.208785485	24.3806412	1.577137247	30.80726585	82.9	4.58759295	5.239576513	1.852677118	6	2.210581975	1.265499121	4.84	204.2	-0.98
0.633990215	17.85169712	4.049675326	41.79037053	182.7	2.139295552	6.756897245	3.783016631	16	1.890404593	0.083839945	3.12	261.2	-1.32
0.130246929	28.57168481	3.267016653	69.04177203	124.3	2.945162391	6.208516201	3.041490882	19	1.997542916	0.730446038	1.70	16.7	-1.39
0.364973056	19.78800766	4.831873594	96.20733888	178.3	4.054673755	9.638520664	2.570811709	44	2.352098529	3.424909706	3.99	107.7	1.40
0.522884429	1.255379449	0.341107076	64.15151552	16.4	2.376435917	0.12553237	0.871178419	29	0.699297822	4.22342482	2.97	161.8	-0.96
0.878588471	9.328742003	0.736854887	30.90703742	30.2	0.439773992	5.042931692	2.730968014	26	0.305152233	2.573130025	3.40	295.3	0.98
0.763114103	15.1371488	4.985191981	32.89054926	140.8	3.640648323	5.146270812	3.096530646	33	0.862197622	3.833498198	3.46	134.9	-0.78
0.67805884	47.00715817	0.049409581	27.81369041	165.4	4.160544306	1.560947895	3.027622545	40	1.876898465	1.658649924	1.24	189.2	1.40
0.355602986	42.97909451	1.170095832	6.107684177	43.1	3.151579334	7.849476407	4.112770098	48	4.367570373	3.464919865	3.23	37.9	1.21
0.971408703	20.85441212	1.758108251	93.55749228	90.4	1.610525865	8.906824465	1.269501156	35	0.092540082	1.581237976	3.36	122.4	-0.87
0.48774811	44.51930084	4.279778235	65.00599036	183.6	4.779171332	2.586901968	3.168287467	41	1.324506901	0.900245318	0.01	325.5	-0.55
0.523489709	2.166237746	2.003496922	55.35383344	191.4	3.188706824	7.742569003	4.409366692	14	2.725670281	0.018621352	0.28	18.1	0.04
0.762579931	46.77716885	0.098949376	98.69334457	136.4	0.635616104	0.839939012	2.674293253	36	1.373456745	2.147268099	1.81	13.9	1.19
0.29057942	30.72805211	4.91713861	72.38170139	108.0	1.497730881	3.96117554	3.6021139	15	2.79218519	1.708487245	1.97	151.6	1.41
0.072145159	0.798191464	3.835262491	46.77640879	161.5	2.106977557	9.938104223	2.112419415	27	1.231290344	4.47957583	4.52	196.7	0.64
0.746805618	39.70635662	4.859936502	15.01280646	7.6	3.559296374	8.266241591	2.278231913	36	0.975890364	4.513031526	3.26	100.9	1.27
0.508789736	41.67543799	0.633793438	60.2610835	109.1	0.974093738	5.199502525	4.438379433	31	2.099674182	4.4523813	3.22	5.5	0.07
0.283018968	29.57832616	0.952860885	79.44572441	24.8	1.289572499	1.153023759	2.946929383	38	3.860125633	4.40816059	3.53	104.4	-1.41
0.328094057	21.41047433	0.102074384	51.50553864	6.8	3.891617484	9.018998657	0.693827687	42	4.819983156	2.602857599	2.77	72.5	-1.24
0.965847808	24.41381913	0.018063985	21.61283858	162.8	4.926693468	4.713493602	4.717513091	7	0.799592289	0.599196345	4.27	210.1	-0.51
0.351496748	29.74785409	2.163714981	34.13296597	33.1	4.949756276	1.613688659	3.632972977	41	1.269760971	1.537782975	3.06	274.3	-1.39
0.90049226	37.89512909	4.402983018	14.29482441	134.9	1.2159645	3.511479303	4.641813145	40	2.711729288	3.218819174	3.09	151.6	1.41
0.789543012	41.19166344	3.640702566	49.61280878	49.2	3.471521966	1.483073849	0.726483972	24	0.33382158	0.509102907	1.39	266.5	-0.37
0.09013805	48.76565422	1.841559805	70.39080372	34.9	4.385875846	7.755653365	4.407523978	8	0.09089746	4.082191935	3.95	344.2	-0.78
0.507592573	10.43273968	0.82520889	38.63773859	60.6	4.057527515	6.925234979	2.865553235	43	1.126570522	1.166976855	1.48	101.7	1.32
0.809330665	6.130806179	0.829655705	49.23617707	148.5	4.059464476	3.01757088	1.4463823	28	2.607509475	4.473189316	1.55	4.8	-0.96
0.568981822	1.676782933	3.522120455	40.54380032	85.2	4.051368677	9.877511087	4.174914355	24	3.504857341	4.358828234	0.72	360.2	0.38
0.410711123	44.62590174	1.480736714	72.60659995	31.4	0.807790065	2.713364306	4.211077606	22	1.771696285	0.252639279	3.87	178.5	-0.36
0.05937821	13.29883614	3.220052066	96.05602603	61.6	3.403266653	2.620803006	0.105341544	16	2.378672121	4.72697432	1.35	287.9	-0.44
0.060860057	35.61968209	3.277865042	5.678326422	137.0	1.662964781	6.03297626	0.838721949	33	2.142481695	0.227656274	4.90	173.6	-1.41
0.107846196	12.83828023	3.021941687	25.5902132	128.2	4.689860124	0.716518112	2.134598976	16	2.82815928	1.63836454	3.98	14.9	-0.02
0.80381736	45.6690319	4.939645723	73.27540418	28.3	1.019985701	0.948076042	3.551739455	49	2.718004686	4.221258121	2.19	38.0	1.25
0.915673158	8.04011664	1.763205016	50.69949462	57.7	1.863429282	8.278509082	0.030248994	32	4.063415878	2.755724493	2.15	49.2	-0.33
0.013348613	10.75228692	0.729658351	42.85040157	19.4	1.002016477	1.276639781	0.316866416	6	0.138761973	1.021152125	2.95	196.0	1.29
0.090348531	33.93298677	0.340397956	54.28524305	23.2	2.214412689	9.284129762	0.612956155	9	1.584802408	2.941256844	4.13	112.0	-0.38
0.022582875	9.874819135	3.088139918	80.66840338	75.3	1.905139584	4.067542419	4.096620167	9	2.471360009	3.808878754	3.63	60.4	-1.41
0.706132593	49.79253614	0.920688999	83.31047165	152.7	0.949552317	3.596703183	0.811195625	37	2.048442058	1.309546594	2.99	6.1	0.76
0.833221889	1.839604045	1.791709838	74.43972578	197.9	2.134400821	7.257281676	1.315025774	37	2.808758016	2.806261811	2.86	399.1	-1.09
0.953841462	44.98666653	4.942119176	57.15301738	184.6	0.248115598	6.575659276	3.666768416	47	3.886523178	1.181294458	0.37	69.0	0.87
0.744514766	42.68018973	4.64919253	35.01219726	3.9	4.719124868	6.241144281	1.050656124	47	1.475327652	0.174683389	0.18	121.5	0.33
0.033117401	6.45143962	4.698953156	93.40092609	92.5	1.350881753	7.763034794	0.523486906	49	4.476788826	1.613144845	2.14	320.7	1.20
0.919142439	10.24619665	2.156098816	72.71766679	197.4	2.794439707	8.881527151	4.748391058	46	2.707787098	1.345282175	3.00	59.7	-1.05
0.034902039	16.52014132	2.229621144	70.19374601	100.1	2.371093366	8.430383893	0.0925984	14	2.279427163	4.191650032	2.02	65.9	-0.97
0.427872541	25.90314232	4.63916796	65.52874849	78.4	0.230667938	5.048407909	4.262800135	11	3.859309358	4.785745604	4.18	253.4	0.36
0.299507435	13.0741298	1.837180035	13.94389957	47.0	0.601712892	1.95861211	1.02356959	27	1.763588348	2.718207577	1.42	324.6	-1.37
0.077377612	48.59304966	1.683903564	59.02896307	27.4	1.596120076	6.418912109	3.221870787	24	3.608669693	0.523680095	2.11	255.6	-1.34
0.99825189	30.49187806	0.955248578	38.11932162	88.6	4.196730526	7.740588316	4.68589537	28	3.169806927	0.969551162	1.27	10.1	-1.40
0.501994585	6.037770543	2.842645685	16.9661744	90.4	4.169461097	3.707705041	0.154882787	32	4.457471136	1.889146707	1.30	311.8	-1.41
0.424942736	4.469323685	3.951805883	34.33230667	142.7	2.613763627	2.223262603	2.550627869	29	4.871278369	0.330529691	3.92	279.4	-0.79
0.922507517	36.71820926	4.442485827	82.42348052	59.5	2.819675033	9.131059093	2.431736011	7	4.44713537	2.355503715	1.78	200.6	0.41
0.809313104	23.14745177	0.865878806	25.28905551	115.0	4.52709483	4.716087987	2.582216535	45	1.611046736	1.333606732	2.45	219.7	0.78
0.091672899	47.33569951	4.475065254	68.91209659	120.5	2.59437841	1.811851086	0.326275484	43	2.9505208	1.552678349	4.69	95.3	1.35
0.630080716	15.61095731	4.914646719	54.13480064	162.3	1.540541201	7.735241232	0.860568604	6	1.953521162	3.145026427	4.13	56.9	1.25
0.79266473	45.41821594	4.216041281	39.50664385	171.2	1.315883723	3.173990845	0.373086992	5	0.096021529	4.88874484	3.52	327.6	1.41
0.039904018	15.62279548	2.412041887	77.09084141	152.1	0.803915709	5.132296671	3.19755555	38	0.541639613	3.058947503	1.32	188.6	1.10
0.211094236	41.79010662	3.50025469	24.93197443	92.9	2.865230073	0.450822097	0.27667706	14	4.664852993	0.053755392	3.61	399.5	-1.37
0.815855093	34.72522664	0.54568507	95.05809119	43.7	4.581660783	1.822184197	0.552374273	7	2.357460079	1.721526455	3.61	353.2	1.21
0.169400553	13.76852896	0.821958366	31.35714879	42.8	2.656191593	9.843657183	2.368033851	49	0.589118366	2.366138579	0.17	266.6	-0.43
0.007851824	18.17914037	3.288537903	88.9371945	173.0	4.059894364	1.161554633	3.137626666	24	4.30945193	3.239836271	2.33	304.2	-0.33
0.476281408	36.20048286	0.029438208	38.28754636	178.2	3.952969335	1.450262854	4.53073874	20	1.59885309	1.097577641	4.16	345.5	0.91
0.647966871	33.77455303	2.474814334	9.055966707	52.3	4.557709357	0.717963729	1.218017485	27	2.512711281	1.534314999	0.54	216.8	-1.07
0.785474295	9.427440343	3.414352798	65.71807314	106.9	2.828880969	9.294092454	1.241933892	25	1.057707125	1.917894909	1.45	126.2	1.38
0.51853618	25.84135847	4.051773001	46.09915771	44.8	0.627020277	3.625539468	1.786476789	35	4.615076893	2.761761827	4.20	230.9	-1.05
0.940403438	43.92488383	0.56068505	13.56005099	125.0	3.166652941	3.607930207	4.026929453	36	2.064026339	2.540702244	2.99	22.5	-1.37
0.204216227	1.938465649	0.895759184	38.37825323	144.9	1.306757619	5.085764679	3.882874886	15	4.23123433	1.562946413	2.83	84.4	-0.52
0.175310034	34.1891271	3.49473318	24.69654214	66.8	2.075666833	9.328537524	0.65118313	5	4.937036371	0.313052147	4.57	338.8	0.46
0.530776467	20.45224804	2.08179965	18.95608606	27.7	3.866095693	5.390317998	1.799847825	43	1.700255304	0.920908745	4.91	4.6	-1.13
0.312501309	44.58583613	4.502038666	51.21355906	141.9	1.987604936	8.501394059	3.432615139	48	1.900019411	2.691230305	0.63	135.3	-1.19
0.62024513	12.16968905	3.81442494	56.12603382	149.6	3.695311409	0.139236035	1.696613588	32	0.763370384	0.877626289	4.97	189.8	1.20
0.299257396	43.69072267	3.15779429	0.988340859	23.9	4.267827571	2.168875567	3.146272203	17	2.612705718	1.049248655	4.54	321.0	1.39
0.830401935	16.10296235	4.429433528	84.50562848	171.2	1.820293867	4.99566049	2.297918067	11	1.203192642	3.269801889	0.36	88.6	1.40
0.306221403	4.763115987	0.546661716	9.617086432	31.7	3.358615789	1.470488038	2.891887719	24	1.271248999	1.212256137	2.98	122.4	-0.88
0.653327148	27.2773131	1.679526608	78.32742928	183.7	4.244265525	5.384834267	0.95010418	30	0.791229491	0.126549463	0.77	186.8	-1.12
0.638879739	12.22375107	2.253785068	49.35583848	15.7	3.958211138	3.208293025	4.556066538	27	3.337778181	1.696098064	1.59	346.0	1.32
0.359749468	23.00476949	4.577315797	68.7125893	162.7	3.126212074	8.61172365	1.693648779	35	0.594507528	1.128683659	1.53	143.7	0.01
0.778806687	14.91710305	1.472861163	99.23262894	199.7	2.731068214	4.546872925	0.323273906	5	1.207953193	2.597607919	0.04	248.1	-0.90
0.348241477	39.64850642	4.686435625	17.96913644	156.2	2.81447785	7.328789161	0.147085591	37	4.296897355	1.069014836	4.36	307.5	0.61
0.799886831	22.1607871	3.568416391	79.50728627	0.7	2.113865112	2.380065516	0.881452254	48	2.063649675	0.677795132	1.00	167.7	-1.32
0.175834303	15.93279837	0.539543115	58.34217048	33.8	1.271272168	9.292901935	0.946634717	49	4.868227474	4.774269203	1.82	171.8	0.25
0.664789438	10.10704924	0.095018266	55.67553985	35.1	4.914697002	6.938316089	0.220709467	43	0.649488911	1.943746079	3.55	26.8	0.93
0.721541142	30.70752842	0.558391687	42.98618996	125.4	0.713825267	4.229467764	3.371214344	14	2.050557699	2.483784675	0.17	399.6	-1.40
0.750943597	8.016536436	2.635983829	18.18040307	128.0	1.236221395	7.912075512	2.279696446	14	2.400466675	4.496898046	0.27	214.2	1.37
0.07319538	45.96596799	3.227652828	54.31319897	183.1	4.43713434	0.750765783	1.876298225	32	3.602815703	1.335988033	0.83	217.1	-1.25
0.656661429	49.84799381	2.040441487	14.58273025	23.9	0.837642239	2.441911905	0.910150558	39	3.809997305	4.762311208	4.04	354.8	-0.74
0.026929635	43.91856591	3.593174267	68.74652323	45.7	4.915139567	8.793511125	0.548672614	14	0.874108899	0.128916968	2.03	46.0	0.51
0.935997758	20.20724529	4.3870808	15.26874264	48.7	4.61187126	8.539460032	4.124709632	13	4.356853902	3.350597651	4.30	42.3	-1.11
0.452276994	43.18727129	4.25872854	90.55018679	11.8	2.628706327	0.614083029	4.47441732	29	4.745455113	2.48501559	0.87	260.3	-0.41
0.820968047	12.43333769	2.271625195	90.94821487	110.7	1.726314994	4.987822424	0.745156413	31	1.555551214	2.70607717	2.09	273.9	-1.40
0.421368236	11.97560643	0.193330689	48.30652396	23.6	3.988445632	7.599915418	1.93235361	15	1.598910132	1.114044822	4.68	200.6	0.39
0.808451009	26.5123894	1.205561824	62.55340732	112.7	3.489956693	6.209724852	2.586559739	10	1.759103164	2.344250809	1.31	194.3	0.44
0.55471422	44.53290767	4.131650332	77.04149082	18.6	0.500090188	6.858284304	1.920744853	9	1.876861749	2.108389875	4.74	145.1	1.38
0.621920747	18.63987175	0.95491516	34.94505063	117.0	3.924004273	5.311576789	1.34498837	6	0.857992839	3.686914181	1.06	112.5	0.30
0.821914762	10.66068984	3.851419784	47.66275425	167.2	2.190910952	3.016963464	1.082494291	31	0.484342791	1.766840775	3.88	34.4	-0.84
0.142627245	36.87381703	2.708615861	69.26612048	23.7	3.867541621	1.510027068	2.128329011	17	1.389687008	0.664200322	1.86	333.7	1.41
0.454509025	47.52040865	0.507629949	75.83268824	166.7	4.664387829	6.207562738	1.842303124	10	3.251862887	4.72055802	2.22	139.1	1.41
0.195704932	4.083025932	0.907601993	34.53488353	6.2	2.208824099	8.216161448	0.654937547	8	4.983572913	3.779069247	3.81	361.3	-1.06
0.543899211	43.15311784	3.549391572	90.14480619	108.2	0.36400532	0.286404069	2.973187597	30	4.595212869	2.594121937	1.96	122.8	-1.21
0.642987029	34.14336915	2.441205087	95.22101685	94.6	1.559981959	1.423518062	3.393751805	13	4.94451491	0.339187818	1.87	144.7	1.16
0.49264775	7.625678842	1.953621146	34.70610278	65.1	4.844370483	8.228573171	1.373216462	34	0.272723789	4.375249737	0.12	263.0	-0.18
4.57895E-05	33.42946917	1.71075061	69.29100571	51.6	1.394958268	0.727680091	1.769952472	43	4.064228144	1.988140976	1.58	354.2	-0.03
0.796293523	1.649769673	0.485645715	34.55180555	74.7	1.650706268	1.466629469	1.289546354	32	3.11661678	3.581120033	4.14	62.1	0.08
0.553819598	2.890330503	4.066235728	58.2457585	113.3	0.345865246	0.721307881	1.892038065	32	2.435834779	4.736415092	1.24	399.4	-1.31
0.748833256	4.972941723	4.895825159	24.61819795	189.1	3.231397575	2.762378782	3.251183441	16	4.773217516	3.009425716	3.46	72.8	-1.38
0.888874223	26.67024886	1.581210315	17.76014193	136.3	3.282253168	3.792700668	2.21703395	39	3.801982754	4.364341334	2.12	383.7	1.33
0.076960359	12.71635606	0.368363033	32.62188166	156.3	2.931552855	9.646205605	2.857733346	18	3.972475416	4.669233895	4.19	240.4	0.88
0.961073326	16.14628516	3.926083963	66.91248766	134.8	3.653556197	8.401207275	4.796910531	7	4.755528401	1.641197811	1.88	387.5	-1.35
0.828113135	19.61693101	1.125998731	13.07591173	140.1	4.120511424	7.712829579	3.443818471	8	4.713303798	3.968651671	3.94	80.9	-0.02
0.640511448	49.61423096	4.62636129	38.32994944	31.1	2.788290673	2.136475479	0.587901562	21	1.602047123	4.959511131	4.41	40.8	-0.95
0.978280811	47.35937447	0.584484484	47.39699451	166.1	1.764504514	5.989736062	4.273840032	41	4.664970648	1.06051008	1.71	388.8	0.03
0.222777904	21.49324099	0.41491435	66.31423464	148.4	3.932013725	3.937344394	4.712464039	24	2.790221987	4.065569886	3.47	200.6	0.45
0.943685591	15.62347938	2.218892095	73.38102229	169.7	1.872320344	3.326909049	0.945968679	37	4.233024503	1.332516957	4.96	227.7	1.08
0.892920102	12.09588206	4.891150567	8.498853818	179.9	1.597339927	6.878190572	3.033026597	32	2.253532944	2.198409643	2.99	130.9	-0.37
0.879782714	30.49412307	3.452517457	3.999929345	145.4	4.773814303	4.079438199	3.902793839	9	3.882829892	3.934769982	2.57	255.3	-1.41
0.610983704	43.26103328	3.659256668	84.26386129	181.5	2.890595248	7.615303861	2.11100173	6	0.910178846	4.748341777	3.05	347.2	0.90
0.916360742	6.34641011	0.909921863	56.74909312	92.4	4.983293335	7.414401859	4.518201908	22	1.990253845	1.577102414	2.95	28.4	-1.16
0.004713693	27.88036138	3.519681606	82.95639896	181.1	3.796087131	2.337652332	3.195056324	8	2.253740493	0.721924676	2.58	127.3	0.98
0.19991356	6.26455408	0.736403547	28.47738983	11.2	3.496894869	0.721166716	3.863909957	35	0.071301356	1.506708784	2.64	258.8	1.30
0.406859613	21.23283997	3.439351213	30.81304757	33.6	1.766868451	6.255045071	3.093150024	34	0.752142239	3.23011825	3.44	394.0	-1.21
0.876556926	25.05333219	3.565475811	67.01588558	45.4	0.286849783	0.541112782	2.169769233	13	1.89197009	2.456881448	1.19	116.1	-0.90
0.187063038	1.78014768	3.80395445	85.01544508	144.2	4.625429585	7.772271258	0.012440433	39	3.227816064	3.656531349	3.78	224.1	-1.38
0.966745269	16.00970711	1.424693089	74.84293995	62.7	0.551419844	4.890884617	4.496940384	12	2.351218423	4.385294566	1.89	205.0	-1.41
0.495142517	4.699996418	1.021155462	61.97766737	164.0	3.183486239	8.059401589	2.267357751	21	0.284753848	2.586062199	0.72	386.0	-0.57
0.770821921	43.37550182	3.616024425	72.95618713	88.4	2.856851143	4.460287164	4.702671156	10	1.033460003	1.062866682	0.90	68.7	0.46
0.141822973	23.85447406	3.377517547	65.00113303	48.9	3.192080213	4.62825474	4.985089694	33	0.220851802	4.840511137	1.03	385.7	-0.10
0.478504728	9.660622402	2.512336187	80.10922132	88.5	1.267673851	1.553064612	1.414538195	5	0.533521337	4.540346719	3.16	216.1	-0.20
0.775414442	48.33173468	0.016056289	63.8814934	130.3	2.509869195	2.78703131	4.947357601	24	0.317675155	2.96060241	2.21	249.1	-1.40
0.910290248	27.70461659	4.767119337	50.48573558	49.5	3.879765375	8.055277879	1.245715448	31	4.023467935	4.580462017	2.87	214.3	1.41
0.33519039	21.99431448	2.785598742	56.53445177	108.3	0.964474092	4.099193181	2.714514352	48	3.849893167	1.320100106	0.50	194.1	0.16
0.371815262	23.11456054	4.435619661	11.9681948	76.7	1.403879821	7.110323397	0.550667233	45	3.429597279	1.020787963	1.12	393.8	-1.33
0.516575484	29.61798529	0.100465708	75.69606825	78.8	1.96486444	4.192176806	3.395540962	7	3.334753541	1.239905033	4.66	207.8	1.33
0.576624988	11.6713414	0.006713826	46.67744178	185.3	2.468475068	7.592750673	0.729784359	29	4.620369087	2.893587026	4.86	225.1	-0.46
0.360100658	1.99358241	1.086902689	81.19397571	134.0	4.512983828	4.149872735	4.173117962	32	1.769643149	4.335161379	4.60	13.7	1.31
0.807911744	14.94422677	4.319936381	47.18471795	85.4	1.240786312	2.920725809	1.721369306	37	3.240666111	0.420126721	2.80	133.9	0.61
0.184316049	42.52482156	4.586208866	63.49521116	62.3	4.459747266	2.997153214	1.339713929	32	1.909505689	4.245940671	3.90	104.3	-1.39
0.468698679	49.33751976	4.043153161	56.67312142	98.1	1.049415157	9.498834469	1.252653886	37	1.222423204	4.905687931	1.14	165.0	0.95
0.661470844	0.398179122	4.033974346	99.36695659	153.3	2.487829722	6.947901512	4.944695549	46	2.222224163	0.7695573	4.08	384.1	1.41
0.618929243	41.79188301	3.804941014	60.5345642	38.1	2.495294976	0.958417853	2.040590921	24	1.483651058	1.885820365	3.19	55.0	-0.98
0.421626863	45.67251124	0.745101646	30.67620732	147.5	3.649000334	1.20791562	2.336503567	43	1.837955197	2.450186943	3.16	183.1	1.41
0.379234559	6.014191544	0.088249287	4.098961271	147.7	2.081311013	0.231691524	1.07378246	11	1.780408608	4.696391894	3.11	85.6	-1.41
0.899289206	36.30520564	4.827245924	42.25668205	7.4	2.848413178	5.727570274	1.39468702	44	0.682870542	2.642955262	1.26	138.3	1.04
0.668497681	42.87386827	4.209888746	77.84822065	181.6	3.999428825	0.291158056	2.752663061	25	0.674232942	1.322463558	1.35	22.3	-1.26
0.433676115	27.20395897	2.668943696	77.13730581	171.5	1.614075924	3.151903484	4.367283382	50	1.539164311	3.030183661	0.06	113.7	1.40
0.919605395	3.218413544	4.266420834	5.178556598	140.7	1.538407495	9.177362464	2.336643796	39	1.207368052	1.256205715	1.30	62.9	1.09
0.055703576	40.16553057	1.592975473	40.62117459	92.9	3.81400194	6.232654602	4.45307514	15	4.150492966	2.174124896	1.26	217.6	-1.41
0.028964454	20.83749899	2.00689868	72.87572066	111.8	4.315219053	8.912207166	1.662102797	21	2.831369131	0.253260977	3.84	158.6	1.05
0.01626026	1.353425457	0.940141831	93.31003332	94.4	2.462074923	2.472344089	4.10829036	9	3.002028566	4.242805943	3.01	293.5	-1.19
0.93200385	20.84180584	3.920568954	21.94948597	123.6	3.745586579	5.863306159	3.024118752	44	4.317252367	1.694257284	3.80	88.1	1.14
0.425717818	6.031600716	2.633478485	51.90360543	33.1	3.180597005	2.245420122	4.176366823	25	3.080901923	3.238877634	4.77	74.8	0.23
0.49399836	0.727603076	2.095065104	54.84381305	133.7	3.657611936	4.504447485	3.470570339	35	0.785937454	3.091768649	3.16	300.9	0.15
0.450472035	17.35292235	2.248745162	5.928306483	135.5	2.630025526	3.175476454	2.601285871	20	4.117984961	1.571194076	1.43	198.0	-1.10
0.816450938	15.73547814	3.420752097	58.34044787	65.8	3.992284611	3.057999324	1.519688672	21	1.684964723	2.692530683	0.19	16.7	-1.39
0.239567646	3.193696337	1.114406911	95.52428667	57.5	1.365420621	6.617138783	1.254648737	46	3.211473968	1.024497504	0.18	250.1	-0.60
0.004611661	45.17267714	0.321970723	90.77861639	51.1	3.95600671	4.140721186	4.095930012	9	1.872905967	1.672150119	0.77	50.0	0.73
0.954188792	37.26715174	1.997638254	12.92153354	16.4	4.775144825	3.110057827	4.679344474	30	2.573984715	3.604370609	3.45	233.2	1.41
0.96109831	24.45089382	0.861489075	90.87409997	50.7	0.137518922	0.534024687	0.146143209	18	3.325961174	1.347856004	4.16	167.3	-1.41
0.895495888	30.62602674	2.374366357	83.47404009	28.2	3.954807795	9.935885003	1.909928702	13	0.987108061	1.909412975	3.31	182.6	1.29
0.890389692	20.27734766	2.468396579	75.14259638	38.9	4.56676095	9.97304165	1.990778813	13	3.821526167	3.401747312	1.91	363.4	-0.28
0.455836909	31.93632195	2.243597091	51.4468717	133.0	3.485217421	5.1952546	0.751889781	6	1.80028504	4.92835336	4.77	229.0	-0.58
0.595119191	39.6261838	4.339905863	6.476932113	160.9	0.873147446	2.325762821	1.587993218	35	3.388671152	1.970968477	0.13	38.2	1.37
0.478189347	10.89511658	1.747095806	3.348176481	197.6	3.997403266	8.818263642	2.31456015	42	4.319467932	3.678863656	0.10	122.3	-0.73
0.703949018	39.9235274	0.328608061	62.85393589	124.3	3.267105333	8.940142948	3.299100982	33	0.103718471	0.566003029	4.65	91.8	-1.41
0.696282543	16.88018107	4.232834329	34.90867995	130.3	1.292533077	4.178213483	3.104300776	35	4.719289387	3.945102109	1.51	314.3	1.10
0.425474461	10.87479801	2.694267897	69.1723957	190.2	4.974228316	9.315775987	4.405485731	44	0.636367881	4.489781086	3.64	127.8	0.35
0.310087802	2.277782154	0.374317932	45.95790709	53.4	3.842052831	2.753176739	3.566125795	15	1.030425777	0.097716	3.28	212.8	-0.13
0.110844111	11.03935447	1.001800995	88.52157396	18.4	0.81620198	4.705030227	4.33660952	27	1.204177795	3.706563412	2.16	340.9	1.01
0.087054212	46.55581059	4.164094652	12.9282656	84.3	3.186993501	3.293178228	4.14879115	40	4.055686132	4.403093527	4.42	63.0	1.16
0.671154712	5.970740131	0.943625604	15.78457342	82.7	1.906683851	8.406231955	4.746720315	47	4.493141028	4.245041112	4.41	21.6	-0.57
0.064425725	25.84723483	4.383702659	57.29753069	142.8	4.551615875	1.1638788	3.402961085	29	0.402787148	2.833224086	3.30	2.7	-0.46
0.908911875	37.29927724	0.752563482	20.53318402	89.4	4.62172103	9.572018585	4.402762428	30	1.288769232	2.540606033	0.25	63.8	1.38
0.98235119	27.75648486	0.669942449	81.95601263	185.3	4.691741197	5.087720941	2.49752565	32	0.505412545	2.31330853	3.56	215.9	0.08
0.761797018	48.97202451	3.005211022	60.88710205	89.0	2.38991688	2.243684371	1.992688172	13	3.340947752	2.521132903	2.95	75.6	1.15
0.12203436	2.213345664	4.535236574	21.01557931	18.2	2.398340771	8.947077739	4.900249207	16	0.57071116	2.42550747	3.89	394.5	-0.72
0.177123141	37.29679392	1.569259767	95.60245101	136.0	4.877635052	0.870083694	0.045688854	26	1.401009966	3.817703524	4.91	145.0	1.36
0.149481934	23.11517678	0.026206339	73.48563035	122.1	1.852928698	0.78423467	0.145808867	7	4.423491789	1.461876092	3.57	370.8	1.07
0.080842947	10.92113272	2.798830137	99.70217642	71.2	0.705130363	8.206677415	0.589786231	6	0.213181196	2.40753507	1.30	384.9	0.92
0.947980156	29.21295368	0.201159521	26.89052025	122.4	3.893841828	1.911513765	2.931717152	13	1.603065863	0.102106433	3.19	70.7	1.01
0.038966228	40.18146282	1.016178284	67.20574891	93.7	2.473189781	7.811179696	3.121956098	14	3.173311748	0.752737527	1.47	216.8	-1.05
0.221176059	26.38553685	4.632796714	89.02790496	194.1	2.807030958	1.732088556	3.469355858	41	3.667755473	3.761240153	0.12	198.3	-1.28
0.365821886	13.75055259	4.970764414	42.23669585	65.8	1.827382012	5.751657275	2.435916298	14	4.0627319	2.397191748	0.84	383.9	1.40
0.276639873	41.50937454	4.280982773	73.93690961	83.3	2.608155385	6.059494029	0.650879678	22	4.509688343	4.149762936	4.99	289.6	1.40
0.817782893	30.03658716	3.471099483	41.96923247	180.0	4.713070601	0.461713275	4.442451852	17	2.860375141	4.906492317	0.82	250.5	-0.10
0.028356396	17.49690864	3.846609926	34.62577183	173.9	1.317566465	7.459633475	2.529235123	41	1.992592036	3.970614	4.92	140.9	-0.50
0.65293958	31.74249811	0.271597678	80.62632349	138.0	4.498190867	0.84845736	1.705262648	37	3.545551374	2.672017186	2.32	53.7	-1.23
0.932127547	7.46230267	4.010668938	94.25147889	37.2	2.221595322	8.54455341	1.190497178	50	4.254801518	2.276287212	2.49	236.1	-1.33
0.104359372	49.04726825	1.317252487	99.67984981	58.7	2.978914324	2.148304885	1.706892277	49	2.600935949	2.360401818	4.83	258.7	1.34
0.475000323	7.554152569	0.228388879	82.25404342	109.0	4.27698223	6.10339715	3.202908991	32	0.578966549	1.540343983	3.15	369.0	-1.14
0.781694826	49.9097558	4.479863456	82.05290584	22.5	3.77424183	1.36317712	4.152239323	26	1.569256995	4.592896211	4.52	121.8	-0.08
