N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.682650323	4.528100782	1.404529943	90.00539927	90.9	1.892146625	9.407397871	1.447845678	19	2.913353599	3.950329745	2.39	38.0	45.17
0.180582971	39.85123799	3.820318312	77.05694611	74.8	1.069597885	1.308317139	1.741014118	47	4.991451182	0.809391527	4.89	110.0	124.68
0.842975828	44.04015704	2.595464532	96.797035	52.7	3.940590289	0.147287702	0.566952493	38	0.847345238	3.075529766	3.67	22.0	33.00
0.824218048	10.22168186	1.382790664	55.45888433	189.6	3.277666471	2.847958755	0.963475254	49	3.898201499	0.822928626	0.12	129.0	129.36
0.625502734	23.68657341	0.275010466	20.38924378	128.6	4.377051335	4.784662608	1.84569492	27	1.376500553	3.984282256	1.07	131.0	134.20
0.730658553	36.17791134	1.618258752	89.56165169	120.7	2.817476325	4.675773579	3.068501979	17	2.523470027	3.951192032	4.05	106.0	118.15
0.240420038	27.61607893	1.584799128	16.72812026	83.1	1.311278419	2.296773988	4.498818197	24	2.596774137	3.796223538	3.25	102.0	111.76
0.400183514	32.10422981	0.976884795	95.14230608	117.9	2.713239143	1.864714591	3.181648786	37	3.877724981	3.268454827	3.90	75.0	86.70
0.164203177	18.60388797	1.745353228	64.20901034	76.0	0.515409025	5.431575487	1.92814534	16	0.801794895	1.83386228	0.04	157.0	157.11
0.949707145	33.62478318	1.387272318	9.983213401	31.9	1.49413735	8.450050584	3.309797359	11	0.558166072	2.586398536	3.98	118.0	129.94
0.544979744	5.084710013	3.288613827	65.68074126	198.9	1.469875584	3.740570716	1.147065698	40	2.237577663	2.306894941	1.30	120.0	123.89
0.367814951	41.06712074	1.282977653	34.0147454	181.9	2.921336963	8.764594026	0.272317288	39	2.745313843	1.868394901	2.55	140.0	147.66
0.314498086	11.86524774	1.336838467	42.66162271	59.5	4.976147954	7.935432778	3.907818316	21	4.287391704	1.869899115	2.49	195.0	202.48
0.890958387	43.12381851	1.623188271	4.818706858	172.7	0.944793469	9.396687686	3.722083837	13	1.644801847	2.025115542	4.45	161.0	174.36
0.081951797	16.3212967	1.973461774	63.41292229	83.2	0.586233808	9.758736813	4.963120467	49	2.633829705	4.711103503	4.38	36.0	49.13
0.486630309	14.49858033	2.988993198	97.53771582	56.4	3.202892497	6.498228523	2.511872233	41	3.623292844	1.125385761	0.46	133.0	134.37
0.759629849	33.19497829	2.66183308	65.09404593	53.3	3.038635429	9.043888661	4.952443599	32	2.969185013	0.63175731	0.17	105.0	105.50
0.341695968	41.33146341	4.415764579	7.269028631	18.4	0.741219365	8.490544913	2.572721602	35	4.27879725	2.074898784	2.97	128.0	136.91
0.020952195	5.096210722	4.050690703	64.05885947	128.6	2.373734666	8.568245713	1.478434593	35	0.659017265	0.512182882	4.30	138.0	150.91
0.108381899	37.76629624	4.051450195	52.0098177	128.9	2.681717157	1.108747696	2.436395602	32	2.514567947	0.131740163	3.30	5.0	14.91
0.20768846	5.166753025	3.788008584	20.71518856	7.3	1.211343884	0.712515418	1.506454991	20	4.423629457	2.390716706	2.75	167.0	175.25
0.277975905	21.97940549	4.987187873	99.62581743	137.9	2.202970239	6.50752323	2.539734876	12	3.430791313	3.535262032	4.14	194.0	206.42
0.867280984	41.91560376	2.601268052	86.26160022	72.6	3.839312762	3.459085959	2.06347753	48	0.074285558	1.826213437	4.88	121.0	135.63
0.934077547	7.807632698	0.810364891	80.38839388	159.5	4.234565303	0.19066333	2.1502483	11	0.259492848	0.664213412	2.76	22.0	30.29
0.29120544	17.44126687	3.08022434	57.89917487	13.6	2.791133667	8.863507732	0.709581165	16	2.442882207	1.807310712	3.14	114.0	123.43
0.170839001	16.44516121	3.605019785	8.314577485	105.0	0.896131736	9.4446281	4.81953447	19	2.457085282	2.513715299	2.23	139.0	145.68
0.477311543	21.58350226	0.699164917	15.38352637	17.9	1.757813347	8.763147124	4.833660261	36	0.830999915	2.251925933	0.95	105.0	107.85
0.790500743	19.83181402	4.666104157	39.04152702	104.0	3.626663717	0.394927405	4.803033376	43	3.492868768	4.171088004	2.64	64.0	71.93
0.644439149	35.00146838	2.791239545	63.09558885	21.5	1.505107041	5.902488137	2.182343174	31	1.993874297	0.237562889	2.22	8.0	14.67
0.073893309	4.163031475	2.209101682	80.81016357	162.2	3.779387519	7.143788466	0.183144351	8	0.227175632	2.511187869	2.90	166.0	174.71
0.748402592	29.77452427	3.268341575	69.36966379	7.4	3.697766009	6.403820582	0.5981922	45	1.342086056	4.598823636	3.60	122.0	132.79
0.783033964	18.52456162	3.939739084	91.29287223	89.9	2.722253259	5.742210148	3.23863646	25	1.789913377	1.339065041	1.22	172.0	175.66
0.754700852	29.94877138	3.655063507	63.48401391	36.9	3.034977678	8.540485849	1.630650599	44	4.340817199	0.649862279	2.16	20.0	26.49
0.147319389	17.08600667	1.71809097	11.0015004	114.0	1.121297688	8.238543772	3.454871985	29	0.864562036	0.829824167	1.78	91.0	96.34
0.24960221	19.52868526	2.132863316	65.95717317	126.9	3.175105092	3.055329233	0.982741486	43	2.620330969	0.491330638	1.82	117.0	122.47
0.07482409	48.61676729	0.453728963	15.41371049	80.5	1.420512151	3.740817151	2.329184288	27	1.207142013	0.154205999	3.58	147.0	157.73
0.48728139	40.6255424	0.85510956	1.777635722	8.4	4.986799285	7.267802447	0.971655177	36	0.206278765	0.686335909	1.95	80.0	85.86
0.106635644	27.07410238	4.252406107	62.25302919	186.1	0.306498173	1.194585559	2.210494386	39	0.645726973	0.785634055	1.40	198.0	202.21
0.792602231	21.5212168	0.427723077	49.12698251	171.3	2.792341267	6.672024966	0.357475581	27	0.907955559	4.668381832	1.86	188.0	193.59
0.538754792	44.41041574	0.638156109	36.77821847	171.8	2.113589221	8.692462439	3.558045771	26	4.552820135	0.135881813	2.88	129.0	137.64
0.022902158	48.05913824	4.909506407	14.77146925	95.1	2.876080414	0.13733223	0.208048273	11	0.335484524	0.758688102	3.46	57.0	67.39
0.425611942	5.371297684	3.166035336	98.80432418	183.5	2.134269388	6.652035578	1.170143947	31	3.832860561	1.487436344	1.69	193.0	198.08
0.829323787	23.45045481	3.829132928	63.91897843	15.2	4.121773844	9.413949414	4.501018537	21	2.287002146	0.471241319	1.65	164.0	168.95
0.883874455	5.267240469	2.130887424	19.65371597	173.0	2.660145892	5.999068406	2.419600765	33	1.584190569	2.442074837	4.71	22.0	36.13
0.908894692	44.20093057	1.900520921	59.13918222	162.9	3.376453961	5.865641926	2.051632392	18	1.649663564	0.247018371	2.84	72.0	80.51
0.558905231	21.69255773	1.153765957	61.32584901	86.7	2.732724914	1.088561338	1.693756823	48	1.228755265	0.445457032	2.03	199.0	205.09
0.852594566	25.76000534	0.644456888	99.89551073	98.0	2.393289699	0.347914346	4.179858544	29	2.180617821	2.905037355	2.49	107.0	114.48
0.559287069	36.7350191	4.545005279	55.78687785	80.5	1.856687769	1.441949771	3.432667714	47	3.93905774	1.540170704	2.62	129.0	136.86
0.212416056	3.828401731	4.706967338	8.675444024	76.0	4.217818462	3.612138828	3.554849668	18	0.404417103	1.88115358	0.14	187.0	187.43
0.101890348	12.44591813	0.871721456	0.310157988	83.4	3.418263078	3.139608869	2.189899839	31	2.9256991	4.932158139	1.88	91.0	96.63
0.127165665	30.49741416	3.961395465	39.28375749	48.8	4.135532006	1.168133522	0.795875007	42	1.42410287	3.450671053	2.28	148.0	154.85
0.271508108	11.20373168	0.227317305	79.00770361	8.0	1.864635588	5.440819928	3.86622807	13	4.558225301	1.387051653	3.82	45.0	56.47
0.023219573	3.183629592	2.47677758	33.19898647	191.4	4.297807664	8.510820058	2.692244093	48	4.064077368	4.23925759	2.47	118.0	125.42
0.156100251	28.96987566	2.172399115	28.6293507	55.0	1.700134561	1.873495953	0.177422469	7	1.645255689	2.767090625	2.66	84.0	91.97
0.118976975	4.540903594	4.435976953	49.82988891	60.8	2.886187821	9.16496803	0.257764061	46	3.360449821	1.443054416	0.10	34.0	34.29
0.048291255	4.859389953	4.413069117	36.66620342	176.5	2.990198807	5.125911911	0.304902159	40	2.937682076	4.939891417	4.53	24.0	37.60
0.25010403	2.670005742	0.051578834	51.03837791	6.3	0.794223875	1.096136662	2.624236622	30	1.943875328	1.763725472	1.33	104.0	108.00
0.708035586	33.94576204	0.348810947	35.54285178	130.4	0.334557912	4.591091727	3.69064123	7	2.280956843	3.3473111	2.67	74.0	82.01
0.897700384	39.71837109	2.611584469	11.88004587	85.7	4.035730403	5.077519749	0.701543778	37	2.600343292	0.764289024	0.94	95.0	97.83
0.31362078	30.56544651	2.927688987	84.40245155	66.7	4.266073213	5.794972843	2.229129525	28	0.090188988	0.016250147	1.76	158.0	163.29
0.296567682	3.547106679	1.662710196	36.6974117	165.8	2.552328071	8.955562723	2.359824029	13	3.11548682	3.417215303	0.07	94.0	94.21
0.694154768	7.84090199	0.144098288	73.62094895	168.8	1.647074074	2.144806338	1.299875366	34	0.766446374	1.711306048	0.58	147.0	148.74
0.453735939	0.537142505	4.981837575	29.91644701	46.5	3.382665817	0.159975535	0.165987495	37	1.008817098	3.923512443	4.14	128.0	140.41
0.771001084	10.52315039	1.516561077	61.75880261	191.2	4.021255686	6.163970858	3.159418664	8	3.312454904	2.281729383	1.29	69.0	72.88
0.636653734	7.510131713	4.331204756	93.48021065	164.3	4.687226536	3.924889047	1.887112261	49	0.335568052	2.381671722	2.54	168.0	175.62
0.602859183	17.10365075	3.369631339	48.11504798	22.3	1.606802435	0.155789572	2.095144219	12	0.048310954	0.025736579	3.75	155.0	166.24
0.504375396	40.30555658	2.594243998	1.724113833	160.6	1.345620134	8.781177724	4.938403937	39	1.260822725	0.134784439	2.78	7.0	15.34
0.544766384	29.55332881	2.658019192	6.00173853	101.7	0.247085174	2.146332485	1.689923483	14	3.374019779	2.824196402	3.17	119.0	128.52
0.839061174	48.13332432	3.854440048	89.82967389	86.1	3.370541804	4.778660263	3.611736406	26	0.30809245	2.019594909	4.78	103.0	117.34
0.493165307	35.70259874	4.228868191	85.09833845	46.4	1.687974164	7.185426328	1.634501597	28	2.449726525	1.414486721	3.28	24.0	33.83
0.039664076	26.89159823	1.463004735	94.96853194	128.4	4.718934466	3.703395558	4.99525052	7	3.077602684	1.895191055	2.10	36.0	42.31
0.860107907	41.38967559	3.035162158	27.01887251	87.1	3.843992062	6.626968783	1.199770257	5	4.819164679	2.879932813	3.72	40.0	51.16
0.591611676	6.613303262	4.839790912	86.3906329	100.2	4.606204012	9.820151455	4.555084049	44	3.616169957	3.629801726	3.46	40.0	50.38
0.442265726	9.775598743	0.383167668	7.354789022	48.7	0.545976184	2.961533907	2.739701943	45	1.408943723	1.7687187	3.39	29.0	39.16
0.929233338	46.67773505	1.772110735	13.45498001	80.2	0.991447039	2.726984606	0.580161458	32	1.400207678	4.855960473	0.96	31.0	33.88
0.530506558	17.85179218	3.126919054	99.63343096	37.1	2.829741574	0.735170749	0.763841015	47	4.588885689	2.227576971	3.93	31.0	42.80
0.755946464	45.88779997	4.539842229	12.4486776	42.9	0.768285659	2.271215667	4.64636987	13	1.538011646	2.205386796	0.80	113.0	115.40
0.75130596	21.38295949	3.205241224	41.13224087	9.9	0.487195727	7.397031752	1.284276609	28	0.784511344	0.4143848	0.93	115.0	117.80
0.561507021	29.73023797	2.216241656	18.90376908	100.6	2.539086151	9.760890156	2.489179789	20	3.29621263	1.187126239	1.28	72.0	75.85
0.472499602	26.87689428	0.936914226	43.39417991	33.6	3.256475873	3.342921414	0.896524675	41	2.905585491	4.959432627	2.58	199.0	206.74
0.182366381	30.76956016	1.193064089	27.19578016	33.7	1.758294209	6.467784377	1.799140242	24	3.646592924	1.940463478	1.42	66.0	70.26
0.502856729	31.44928721	1.018271538	78.89607684	38.2	4.450797372	0.115908461	2.326321863	36	4.703331557	0.162315425	4.00	45.0	56.99
0.359423578	8.641808705	4.669314457	95.86792047	114.0	1.149745682	9.757909622	2.983013923	49	2.70468487	3.697324517	0.63	173.0	174.90
0.577785947	22.82751577	3.063104843	83.71902653	12.1	4.899436095	4.08647696	4.402220951	42	4.147814832	4.694936317	0.94	69.0	71.81
0.996421082	11.91343758	4.214194722	54.36423854	196.7	0.825631611	0.52815934	4.589032161	8	1.828175525	3.245086896	3.12	97.0	106.37
0.000499587	22.53371278	0.329129818	45.65531658	41.4	4.361625403	2.230722024	3.897530411	40	3.219879148	1.655156385	3.96	106.0	117.89
0.401520541	43.7745484	0.947353799	87.06376767	54.2	1.649109791	9.88445161	4.864093741	21	2.599238735	2.742865976	4.35	132.0	145.06
0.109307829	46.09793009	1.11128465	88.10435856	145.0	4.11377209	0.613301058	4.406881134	16	1.208836391	0.06518876	1.92	43.0	48.76
0.116632692	12.84652322	1.214512286	50.43524913	185.8	3.625535676	2.43818195	0.664596445	15	3.145814207	0.846660692	3.57	155.0	165.72
0.103911049	2.317314977	1.242389001	25.33100449	46.1	1.571989842	3.359042677	0.284060939	50	0.125809339	4.55095133	2.83	108.0	116.48
0.541146616	12.81260048	4.132808296	54.94575352	174.1	1.198737001	7.618738215	4.18377176	32	1.527868908	1.451155115	0.21	192.0	192.64
0.022300588	19.43143193	2.577839254	65.23668835	99.6	4.097707484	4.020880059	4.139211079	6	3.862698122	4.266581168	1.92	76.0	81.75
0.189014941	49.20784249	3.481945366	61.35326426	124.5	1.155128371	8.861584244	1.116125071	16	1.986546744	2.653091311	0.78	100.0	102.34
0.237166478	33.24456229	1.377518653	26.09390294	2.1	3.90754505	8.196356166	2.837480947	19	3.112052626	2.421234807	2.14	143.0	149.41
0.49851931	14.12540037	0.758244621	70.53554945	57.8	4.447321502	9.761220124	0.142080881	21	1.419845693	3.748831107	0.27	179.0	179.80
0.702642697	10.22048316	3.914381436	35.80595273	118.7	3.608494455	2.078691331	2.196319996	23	1.253142441	3.317769027	2.44	130.0	137.33
0.673386753	20.16953248	0.481998593	82.09990369	121.9	1.519382601	4.714336033	3.900309728	13	0.474787492	2.632496053	0.72	140.0	142.16
0.059105797	3.166494485	0.909788446	8.824189149	6.7	3.995854795	5.728195436	3.89485684	29	0.290777688	2.152076042	4.50	147.0	160.51
0.385736013	10.60154289	2.930651668	25.11893989	55.5	0.998424005	4.510155377	2.178429245	17	4.317156626	1.508416074	1.80	113.0	118.39
0.590743722	16.30366572	0.870582652	74.97334797	178.5	1.616580873	8.646747151	3.38535502	47	4.744318066	4.095691724	0.95	168.0	170.85
0.793984212	39.83741301	3.546728612	19.30854927	76.9	2.264356398	1.694693711	1.310511814	9	1.692922575	2.938177897	3.22	20.0	29.65
0.044674492	26.89484601	2.065894462	33.12769076	107.6	1.14382028	5.112839805	3.524087844	45	0.972059525	3.374279339	3.10	90.0	99.31
0.27316559	43.86545612	2.512662772	39.5608739	195.3	3.521965412	0.856185212	0.563628269	33	2.073404594	0.791711995	3.18	56.0	65.54
0.18666407	2.618729694	4.139100596	21.81776302	145.5	2.495719448	4.48037828	1.196908888	30	4.390389396	0.199442192	3.93	153.0	164.78
0.210384093	8.883554744	2.42090327	12.54287493	147.3	3.606310882	0.97980699	1.447604396	42	3.627404701	2.389069335	1.04	179.0	182.11
0.182435416	44.8695085	1.63658815	78.31083604	108.3	4.830802167	3.981308701	1.855606553	25	1.392751122	4.205098982	0.02	68.0	68.07
0.262527834	39.60178927	3.939833962	1.89709642	132.4	3.759738917	4.612938782	3.827150951	38	3.701092649	4.173472849	4.69	182.0	196.06
0.030552824	23.57631779	4.140048996	80.91010573	47.3	4.623321785	8.750000319	0.987061105	15	1.000494441	2.164701978	1.98	180.0	185.94
0.938661831	43.61344677	0.981257473	65.07077097	188.8	4.210699208	3.326198309	1.24127514	31	1.997021571	2.965044662	1.17	177.0	180.50
0.227636988	5.913417181	2.41723216	3.220957986	170.9	0.76916559	0.091444609	2.564270869	11	3.39919938	3.519383334	3.36	186.0	196.07
0.66544181	17.71761538	1.686286428	97.99164031	19.7	3.368634136	1.964899966	2.943542216	47	0.426962487	4.041467626	3.92	197.0	208.75
0.382485681	0.510983799	2.469635537	52.93041863	53.0	4.145157667	0.504558432	4.353821644	42	0.036079838	0.117589265	0.33	80.0	80.98
0.285411581	35.27866401	4.575329561	38.81879111	147.5	2.811774413	2.318633572	3.28394608	41	0.975624463	4.481295277	2.79	27.0	35.36
0.507549121	18.36909438	1.786644821	45.94256801	16.1	1.672874217	5.206385024	4.82541932	10	3.391373601	3.6222414	1.67	29.0	34.02
0.645179675	10.43751917	4.452276593	1.727556968	109.1	0.442044928	9.763996031	0.624476103	41	2.669717348	0.979229035	0.87	107.0	109.60
0.91086861	39.07855331	0.27625292	54.54785703	39.3	1.316186764	7.203429988	2.953244149	35	4.648949349	3.407757318	0.08	26.0	26.25
0.900355836	38.03873398	4.62246349	42.70391992	48.6	1.392591635	9.064530085	4.95727343	8	0.986901007	3.847977086	4.60	7.0	20.80
0.507099036	31.31708836	3.104107796	40.90760549	118.7	0.846780698	4.213935773	3.526312999	19	4.460798392	0.535751709	3.45	155.0	165.36
0.866213771	17.473352	4.015777842	90.84055506	118.5	3.644253836	3.776883428	3.985801914	36	3.000630502	2.386092223	3.54	64.0	74.62
0.057847847	7.688781155	3.697065366	90.53134299	25.4	0.973022655	0.883100804	4.737814484	44	3.296979743	0.80225454	0.30	81.0	81.90
0.831860689	36.436369	1.396952753	29.45010527	184.3	3.495460318	6.435037397	0.613249836	50	1.632147756	1.552306714	0.45	36.0	37.36
0.75967559	49.49963908	1.540209656	19.26850411	60.0	1.699994444	5.778522294	3.064828596	46	3.085444335	3.620547598	4.80	164.0	178.39
0.017199451	41.1347483	3.220310417	72.98266809	23.8	1.457650352	2.734090899	3.879533555	13	0.053618307	4.248300915	4.37	11.0	24.12
0.178366202	49.58549649	4.659736774	97.15920919	95.2	4.56857958	9.994099227	0.760746269	35	2.275200921	1.606349596	4.97	131.0	145.91
0.911238405	30.73949782	4.820384256	62.52436403	91.2	4.547086776	3.048097948	1.481504463	7	3.151644573	1.72873594	1.02	81.0	84.07
0.109383106	24.96054231	3.267030192	59.23576751	155.2	4.647663863	1.954244428	3.09346601	43	2.439241706	1.059561841	4.42	42.0	55.25
0.107680768	23.56217553	0.679080353	94.64253507	14.6	2.856999412	8.228793493	1.602665494	22	0.050482565	3.257610323	0.89	182.0	184.66
0.779504334	42.89343102	3.219303207	57.86732227	181.6	2.522669556	9.279206031	0.646039112	16	2.992504019	1.179558823	1.68	108.0	113.05
0.59200946	30.92231684	3.232707395	98.01961801	172.7	4.241125715	9.301207488	3.007549713	32	3.122177077	0.648000762	2.17	57.0	63.50
0.624787297	14.41555304	0.306685397	61.30717227	195.1	1.919014479	3.558549992	0.593925592	46	3.693790758	0.193782613	2.65	100.0	107.96
0.949520463	24.05560006	3.406754396	62.13241469	31.7	0.603081507	7.322951565	2.868351642	10	2.042614478	3.935943273	0.65	136.0	137.96
0.688171978	9.890772606	0.882882256	4.446383234	160.1	4.175649225	5.742483887	4.96760891	23	2.454559971	3.59679938	2.25	160.0	166.74
0.221632006	8.801073988	1.846074267	91.32109592	170.4	2.869406715	8.355203066	3.123543267	30	4.316005814	3.498556827	2.50	94.0	101.51
0.718290487	39.87746146	4.51204776	74.94629282	176.9	1.155900243	3.025168727	2.662061449	36	1.035502846	4.964846887	1.23	30.0	33.69
0.075113939	43.60702989	2.760099107	25.16188764	64.2	4.438154556	7.551121724	3.998413894	17	2.239292841	3.013098943	2.78	45.0	53.34
0.570475374	22.08127995	1.052146882	13.16737534	94.0	3.957081424	4.566444034	2.792076344	42	3.822648056	0.002261135	2.55	79.0	86.65
0.66237781	33.82200841	4.294740158	64.15651902	83.7	4.37333143	5.541425956	2.138364797	6	1.182939217	4.386521965	1.11	97.0	100.32
0.515248674	4.224489528	4.780569046	99.60419213	123.0	0.05771523	6.720753172	2.077149206	10	4.990565244	1.422998449	3.08	190.0	199.24
0.52056658	12.13488619	0.113252188	69.10936424	57.9	2.072746976	5.957817338	1.539227702	13	3.900968108	1.799520407	0.15	30.0	30.46
0.210159953	37.58897078	0.061815985	99.28360064	199.2	4.889279452	5.401199431	3.754411794	42	2.510444072	0.375677996	0.78	172.0	174.34
0.763815931	43.54837754	2.795588198	87.60077336	199.7	3.308123883	0.648735344	0.788448648	31	4.431836694	2.586731998	4.75	120.0	134.24
0.364232493	24.73450318	2.822902833	52.43292083	195.0	1.895508533	1.539638488	0.8214425	34	4.886080287	4.65665248	1.53	146.0	150.58
0.386000652	15.32941109	1.199748136	1.752019499	167.3	0.364122864	6.450166801	1.492857202	29	1.620554984	0.929720886	2.45	120.0	127.36
0.509043625	2.987444166	1.535708116	81.43962361	94.7	3.910667386	0.639879914	0.317762053	32	0.741142263	3.388589745	3.08	8.0	17.23
0.369329148	17.43914963	1.817007512	53.91044975	19.9	0.642210365	4.823158735	1.433861677	15	1.986198261	3.430397521	1.79	17.0	22.38
0.076399052	25.7144221	0.106737294	82.66540928	62.7	2.104574287	5.451685101	4.208386134	37	0.554319625	1.926321617	1.40	32.0	36.19
0.522156	44.78362564	1.545285165	89.58874177	157.2	3.749696156	9.497005396	3.886838574	40	3.361321065	2.365032299	0.63	122.0	123.89
0.506899398	26.99899766	4.595405531	67.47299891	159.8	0.51765264	2.818624901	4.397930508	5	1.603988765	3.855646535	4.29	138.0	150.86
0.954824845	18.42728431	0.54608699	82.15880636	45.6	2.514135801	3.047548809	0.367989472	18	1.662541702	2.358433902	0.51	119.0	120.52
0.541663363	10.52169831	4.723072849	76.34365677	57.2	1.333967494	2.387980339	3.944878283	39	4.507832124	4.580338312	4.89	157.0	171.68
0.555266434	2.635002403	1.65814256	91.06519055	26.2	1.194043897	8.295487705	1.441407778	8	0.022035184	3.510226202	1.16	164.0	167.48
0.072292023	24.9260456	4.159837324	33.079703	55.5	4.249975337	1.133832206	1.763292887	28	0.699854203	0.035220629	0.63	99.0	100.88
0.760703478	17.87954455	1.725461987	53.51084731	174.5	4.083968142	0.806119111	1.213496353	27	2.025905697	1.024180249	3.21	73.0	82.63
0.487621421	29.80471178	4.221143842	74.64276689	198.8	4.395039182	8.780801818	4.741619603	14	3.737911739	4.269226513	4.52	162.0	175.56
0.772283732	40.52937495	0.996636337	46.60181622	184.4	4.952535116	2.899796113	4.354144027	22	0.776543818	0.254943031	0.97	110.0	112.92
0.322039621	43.43525624	2.371927582	32.74869941	64.2	0.761360057	0.113186166	1.408356147	28	1.165549149	1.165984783	4.75	35.0	49.26
0.169252615	35.58562444	1.839369484	70.92580943	10.1	4.663807058	7.921942401	0.634175876	42	4.272466233	2.525629173	3.43	147.0	157.28
0.528204884	23.17510706	4.074997735	74.33060725	63.8	2.1068568	0.094637419	0.470719448	8	2.504659801	3.289302691	1.37	42.0	46.10
0.22136076	38.93847053	3.481393623	64.9598931	194.9	2.097445113	8.606414428	2.378415018	43	2.271361337	3.104754233	4.03	34.0	46.10
0.564748426	47.7848818	2.053597269	98.10736381	43.9	1.437009315	1.484113305	2.558496882	32	3.373948041	2.843863044	3.37	6.0	16.11
0.653383454	10.66522045	4.437972685	71.27969055	96.6	4.784262677	6.174329671	1.243309402	34	4.675013738	0.991773209	0.46	159.0	160.38
0.212995083	35.14067096	3.141813015	51.29034249	192.9	2.62619273	4.867960482	2.566729394	6	2.175170265	1.078758357	1.61	24.0	28.83
0.673033457	7.71437598	4.997003961	66.6989005	23.9	2.954169082	1.080266569	4.78810476	25	0.767262618	2.11030188	4.03	24.0	36.10
0.014891129	45.58382972	3.460503117	55.2116196	38.4	3.818988158	3.171029821	1.50196349	11	2.746634781	4.372247037	4.23	26.0	38.70
0.743856884	13.33058979	0.763990596	35.67002958	190.9	3.20250754	7.008649965	3.240073958	37	4.395080771	4.527897967	3.91	99.0	110.74
0.523970775	38.93299305	0.429737596	82.80060913	51.4	4.865185002	1.35221597	1.048011195	8	4.75824122	2.623243759	1.11	72.0	75.32
0.28666734	28.71643928	0.909177478	60.40082183	179.1	2.170187417	1.629582005	1.639559387	35	4.0637252	1.461042219	2.37	168.0	175.12
0.001326551	39.63342188	1.866301703	85.04306596	172.8	0.448715105	8.261614107	1.508839891	42	2.229866272	3.376225858	3.30	75.0	84.90
0.382676417	34.25656742	3.401331467	3.735373763	78.5	3.2226433	3.151364136	1.440059517	8	4.405481099	3.952298565	0.81	125.0	127.43
0.555477036	19.66525378	4.39634847	46.83785642	165.0	0.93669887	1.57717013	4.683309464	16	3.051349834	1.532937613	3.44	45.0	55.31
0.567968036	14.00048042	2.680968802	25.82821965	125.3	1.860046608	2.975040042	2.240977586	7	4.086604925	4.393030126	2.29	18.0	24.86
0.23854997	8.851247492	3.047875737	31.98842318	19.0	4.856134473	4.059793456	2.708958928	26	3.90520437	1.28685169	4.86	61.0	75.59
0.697496995	24.37564582	4.997839663	17.96291594	114.5	2.497721929	1.068044624	3.589265898	43	2.226129027	1.902794722	3.07	143.0	152.22
0.539766063	5.810117572	3.382585779	8.552853847	104.6	1.744562855	9.180505475	2.420976805	27	2.13821729	3.53478703	4.49	137.0	150.46
0.792151668	16.8969067	3.405212353	50.52914576	164.0	4.482222239	7.52003309	0.139771419	18	4.609558477	2.51635486	0.88	86.0	88.63
0.096089714	46.00859168	4.028651755	52.95873377	199.1	4.985988588	2.495376748	2.702155326	9	2.460900022	2.075123871	3.79	45.0	56.37
0.685442363	25.74058557	2.391248781	61.67193827	173.8	0.524822725	8.405165853	4.535958612	6	0.361265726	2.464513876	0.20	33.0	33.59
0.56558103	27.37965784	4.040367082	80.20787892	62.6	1.203601793	6.891421946	1.485412098	33	2.238709607	1.995460795	1.76	178.0	183.28
0.50263384	27.84050891	3.299338378	6.660205024	72.4	3.491998709	7.1742022	1.183176076	36	1.109790234	4.116050378	4.80	33.0	47.41
0.977325494	32.77302519	4.082158668	34.18765384	66.6	3.197516389	7.985922667	4.429346607	7	4.148835793	0.284035399	1.49	49.0	53.47
0.163756306	1.495962293	4.65045156	28.35434386	78.7	0.537187592	3.722742854	0.623567771	10	3.162518742	3.821253749	2.80	80.0	88.39
0.90648984	31.66162905	0.670011424	63.55311202	117.5	3.483850271	2.40973375	4.560694939	26	0.447077198	2.577233438	0.41	185.0	186.24
0.048966411	25.61647524	3.588001568	27.25110262	107.2	1.182278467	4.488936365	0.480104938	47	2.59090366	2.884956627	4.14	6.0	18.43
0.416611609	11.26358194	2.638830516	84.49539433	165.9	1.400699139	6.490490515	0.537312046	32	2.948483317	4.776748489	0.30	193.0	193.91
0.810890525	34.49420547	3.198303156	84.21761357	101.9	3.259725631	3.838407543	2.593248933	36	0.752429721	3.521614889	4.02	116.0	128.07
0.598365578	30.4869707	4.003363209	43.88047406	75.9	3.16683722	3.257585567	2.670572706	44	3.653563141	4.01183117	3.76	37.0	48.29
0.608135725	5.51850977	1.474063049	41.11741824	152.7	4.201000485	3.072210311	4.866477486	45	3.415837112	3.17065443	0.05	108.0	108.14
0.817057603	4.596631407	3.368654814	36.19845979	143.4	1.099166893	8.390635381	3.093238046	41	2.175705058	4.578529805	4.77	68.0	82.31
0.463259015	37.43055505	0.3710544	61.84196459	168.4	2.550323693	5.820178312	1.32627343	22	3.232714888	0.132645007	2.97	150.0	158.90
0.189325887	28.51398455	1.304732096	97.81858007	34.4	1.189546283	8.76075288	2.437118117	50	3.694166588	0.147237189	3.22	75.0	84.67
0.420202475	20.79204772	3.228604843	93.87205429	180.4	0.55396193	6.160533371	0.201192102	16	0.347124254	4.468265473	4.21	149.0	161.62
0.103516309	36.42784771	0.541442704	65.68587858	33.2	2.410999286	0.091447321	4.600839461	23	1.203582314	3.529202096	3.05	87.0	96.16
0.071557862	43.97447568	0.604213928	92.75761798	110.4	4.809253607	4.873834923	0.619600177	8	2.724784209	3.136751263	3.64	88.0	98.92
