N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
0	0	0	1	1	1	0	366.0	0	1	0	0	0	0	1	0	0	0	1	1	12.45
2	0	0	0	1	1	0	41.4	0	0	1	0	1	0	1	1	1	0	0	0	1.63
1	0	0	0	0	1	0	289.8	0	0	1	0	1	1	0	0	0	0	0	0	9.91
0	2	0	0	1	0	1	61.5	0	0	0	0	1	2	1	0	0	0	0	0	2.3
0	0	0	0	1	1	0	283.8	1	0	0	0	0	2	1	0	0	0	0	0	9.71
1	1	0	1	0	0	0	330.0	0	0	0	1	2	1	1	1	1	0	0	0	11.25
1	0	0	0	0	1	0	93.0	0	0	0	0	1	1	2	1	0	2	0	0	3.35
1	0	0	0	0	1	0	414.6	1	0	0	0	1	1	1	1	1	1	1	0	14.07
1	1	0	0	0	1	0	355.5	0	0	0	0	0	0	1	0	1	0	1	0	12.1
2	1	0	1	1	1	0	161.4	1	0	1	0	0	1	0	0	0	2	0	0	5.63
1	0	0	0	1	0	0	439.2	1	0	1	0	0	1	1	2	1	0	0	1	14.89
0	1	0	0	0	0	0	125.1	0	0	0	0	1	0	1	1	1	1	0	1	4.42
0	0	0	1	0	1	1	205.8	0	0	0	0	0	2	2	0	1	0	1	0	7.11
0	0	0	1	0	0	0	7.8	0	1	1	0	1	0	2	1	0	1	1	1	0.51
1	1	0	1	0	0	0	477.3	0	0	0	0	1	0	0	1	0	1	1	1	16.16
1	0	0	2	1	0	0	443.7	0	0	0	0	0	2	1	0	0	2	1	0	15.04
1	1	0	2	0	1	0	39.6	0	0	0	0	0	2	1	0	1	1	0	0	1.57
0	0	0	2	0	0	0	436.2	1	0	0	0	1	0	0	0	1	0	1	0	14.79
1	1	0	1	0	0	0	111.0	0	0	0	0	1	0	1	0	1	1	0	0	3.95
2	0	0	1	0	0	0	438.9	0	0	0	0	1	0	2	2	0	2	0	0	14.88
1	1	0	1	0	0	0	399.6	0	0	0	0	1	0	0	1	0	0	1	0	13.57
0	1	0	1	0	0	0	239.7	1	0	1	0	0	0	0	1	0	0	1	1	8.24
1	1	0	2	0	2	0	109.5	0	1	1	0	0	2	2	0	1	0	1	0	3.9
1	1	0	2	0	0	0	474.6	0	0	0	0	1	1	0	0	0	0	0	0	16.07
0	0	0	1	1	0	1	427.5	0	0	0	0	1	0	1	1	1	0	1	1	14.5
1	0	0	2	1	0	0	464.4	0	1	0	0	0	0	1	1	0	1	0	0	15.73
0	1	0	1	0	0	1	359.1	0	0	0	0	0	0	1	0	1	0	0	1	12.22
1	1	0	0	0	0	0	174.6	0	0	1	0	0	1	1	1	0	0	2	0	6.07
2	0	0	2	0	0	1	255.9	0	0	0	0	0	1	1	0	0	1	1	2	8.78
0	1	0	1	0	0	0	216.3	1	0	0	1	2	1	1	1	1	0	0	1	7.46
0	1	0	1	1	0	0	90.9	0	0	0	0	1	0	0	0	0	0	1	0	3.28
0	0	0	0	1	1	0	442.5	0	1	0	0	0	1	1	0	0	0	0	0	15.0
0	1	0	0	1	1	0	339.6	0	0	0	0	0	1	1	0	1	0	0	1	11.57
1	0	0	1	0	1	0	454.2	0	1	0	0	0	0	1	1	1	0	0	1	15.39
0	1	0	0	0	1	1	316.2	0	0	0	0	0	0	1	0	1	0	1	1	10.79
1	0	0	0	0	1	0	451.2	1	0	0	0	1	0	1	1	0	0	0	0	15.29
1	0	0	0	0	1	0	482.4	0	1	0	0	1	0	1	0	0	0	0	0	16.33
1	0	0	0	0	1	0	219.3	0	0	0	0	2	0	0	0	1	0	1	1	7.56
2	1	0	0	0	1	0	41.7	0	0	0	0	0	0	1	0	1	1	1	1	1.64
0	0	0	1	0	0	0	247.2	1	0	0	1	0	1	1	0	0	0	0	0	8.49
1	0	0	2	1	0	0	165.3	1	0	0	0	0	1	1	1	0	1	1	0	5.76
0	0	0	2	0	1	0	93.3	2	0	0	0	1	1	2	0	0	0	2	0	3.36
2	0	0	1	1	0	0	380.7	0	0	0	0	0	0	1	0	1	1	0	1	12.94
1	0	0	2	0	0	0	433.5	0	0	0	0	0	0	2	0	0	0	0	0	14.7
0	1	0	0	0	0	0	273.3	0	0	0	0	0	1	1	0	1	1	0	1	9.36
2	0	0	1	0	2	0	145.5	0	0	1	0	0	0	1	1	0	0	0	0	5.1
0	1	0	2	0	0	0	63.0	0	0	1	0	1	0	2	0	1	0	0	1	2.35
0	0	0	0	0	1	0	375.9	0	0	0	0	0	0	0	1	0	0	2	0	12.78
1	1	0	0	0	1	0	379.2	0	0	0	0	0	0	0	0	0	0	0	0	12.89
0	0	0	1	0	1	0	190.8	1	0	0	0	1	0	1	0	0	0	0	0	6.61
0	0	0	2	0	1	0	59.1	1	0	0	0	1	0	1	0	0	0	0	0	2.22
0	2	0	0	0	1	0	444.6	1	0	0	0	0	1	1	0	0	0	1	0	15.07
0	1	0	0	0	0	1	282.9	1	0	0	0	0	1	0	1	0	0	0	2	9.68
2	1	0	1	0	1	0	75.6	0	0	0	0	0	1	0	1	0	1	0	0	2.77
0	0	0	1	0	0	0	277.2	1	0	1	0	1	1	0	0	0	1	0	0	9.49
1	0	0	2	0	0	0	14.1	0	0	0	0	0	2	0	0	1	1	0	1	0.72
0	1	0	1	0	0	0	58.8	0	0	0	0	1	0	2	0	0	0	1	1	2.21
0	1	0	1	0	0	1	168.6	0	0	0	0	1	1	1	1	0	0	2	0	5.87
2	0	0	1	0	1	0	280.8	0	0	0	0	1	0	0	1	0	0	1	1	9.61
0	0	0	2	0	1	0	384.9	0	0	0	0	0	1	0	1	1	0	1	1	13.08
0	0	0	2	0	1	0	287.1	0	0	0	0	2	1	1	1	1	1	0	0	9.82
1	1	0	1	0	0	0	52.5	0	0	0	1	0	0	1	0	0	0	0	0	2.0
1	0	0	0	1	0	0	150.6	1	0	0	0	1	0	1	0	0	1	0	1	5.27
0	0	0	0	0	1	0	243.9	0	0	2	0	0	0	0	0	0	1	0	0	8.38
1	0	0	0	0	0	1	445.5	0	0	0	0	0	1	1	2	0	1	0	1	15.1
0	0	0	1	1	0	0	319.5	0	0	0	0	0	1	0	2	1	0	0	0	10.9
2	2	0	0	0	2	1	12.6	0	0	0	0	1	2	0	0	1	0	0	0	0.67
0	1	0	1	0	0	0	244.8	0	0	0	0	2	1	1	1	1	0	0	1	8.41
0	0	0	2	0	0	0	371.7	1	2	0	0	0	0	1	0	1	1	0	0	12.64
0	2	0	0	0	0	0	104.1	0	1	1	0	1	0	0	1	1	1	1	0	3.72
0	0	0	1	0	2	1	225.6	0	0	0	0	1	1	0	1	0	0	1	1	7.77
0	1	0	1	0	0	0	399.0	0	0	0	0	0	1	0	1	0	0	1	0	13.55
0	1	0	1	1	1	1	36.6	0	0	1	0	1	1	0	0	0	0	0	0	1.47
1	1	0	1	1	1	1	28.8	1	0	0	0	0	1	1	0	2	2	0	1	1.21
1	0	0	0	0	2	0	187.5	1	0	1	0	1	0	0	1	1	1	0	1	6.5
0	0	0	2	0	2	0	323.7	0	0	1	0	0	0	2	0	0	0	0	0	11.04
2	0	0	1	0	1	0	223.2	0	0	1	0	2	1	1	0	0	0	0	0	7.69
1	0	0	1	0	1	0	90.0	0	0	0	0	0	0	0	0	0	0	1	1	3.25
1	2	0	1	0	0	0	292.2	1	0	0	0	1	0	0	0	0	1	0	0	9.99
1	0	0	1	0	0	1	466.8	0	0	1	0	0	2	1	0	1	1	0	0	15.81
1	0	0	0	0	0	0	316.5	0	0	0	0	1	1	0	2	0	0	0	0	10.8
1	1	0	0	0	0	0	164.4	1	0	0	0	2	0	1	2	2	0	0	0	5.73
0	0	0	0	0	1	0	277.5	0	1	0	0	0	1	1	2	0	0	0	0	9.5
0	2	0	1	0	0	1	458.4	0	1	0	0	0	2	1	0	0	0	0	0	15.53
1	0	0	2	0	0	0	72.3	0	0	0	0	1	1	2	1	0	0	0	1	2.66
0	0	0	1	0	0	0	422.1	0	1	0	0	1	0	1	0	0	1	1	1	14.32
2	2	0	1	0	1	0	123.6	1	0	0	0	0	0	1	1	0	0	0	1	4.37
2	1	0	1	1	1	1	148.2	0	0	0	1	1	0	2	0	1	0	0	1	5.19
0	0	0	1	0	0	1	83.7	0	0	0	0	0	1	1	1	0	0	0	0	3.04
1	0	0	2	1	0	0	136.8	2	1	1	0	1	0	1	0	0	0	0	0	4.81
1	1	0	1	0	0	0	300.9	0	0	0	1	0	1	1	1	1	0	1	0	10.28
1	1	0	1	0	0	0	81.0	0	0	0	0	0	2	1	1	1	1	0	1	2.95
0	0	0	1	0	0	0	388.2	0	0	0	0	0	0	1	0	0	2	1	0	13.19
1	0	0	1	0	1	0	333.3	1	1	0	0	0	2	0	0	1	1	0	0	11.36
0	1	0	1	0	1	0	104.4	0	0	0	0	0	1	0	0	0	1	0	2	3.73
0	0	0	2	0	0	0	40.8	1	0	1	0	1	0	1	0	0	0	1	0	1.61
0	0	0	1	0	1	0	372.3	0	0	0	0	0	0	0	1	0	0	1	1	12.66
1	0	0	1	0	0	0	445.8	0	1	0	0	0	0	0	1	1	0	0	0	15.11
1	0	0	0	0	1	0	38.1	0	0	0	0	2	1	1	0	0	0	1	1	1.52
1	0	0	0	1	1	0	242.7	0	0	0	0	2	1	2	1	1	0	0	0	8.34
0	1	0	1	1	1	0	71.1	0	1	0	0	0	0	0	0	0	1	0	0	2.62
2	1	0	1	0	0	0	199.2	0	0	2	0	0	0	1	0	1	0	0	0	6.89
1	1	0	1	0	0	0	461.7	0	0	0	1	2	0	0	2	1	0	1	1	15.64
1	0	0	1	0	0	1	304.2	1	0	0	0	0	0	1	0	0	2	0	1	10.39
0	0	0	1	0	2	1	120.0	0	0	0	0	1	1	0	1	0	1	1	1	4.25
1	2	0	0	0	1	0	445.2	0	0	0	0	1	0	2	0	2	0	0	1	15.09
0	0	0	1	0	0	0	55.2	1	1	1	0	1	1	1	0	1	0	0	0	2.09
0	0	0	2	0	2	0	219.6	0	1	0	0	1	1	2	0	0	0	0	1	7.57
1	0	0	1	0	1	0	333.6	1	0	0	0	1	1	1	0	1	0	1	1	11.37
1	0	0	1	0	0	0	470.4	0	1	0	0	0	1	0	1	0	0	0	0	15.93
1	0	0	0	1	1	0	234.6	0	1	0	0	2	1	1	0	0	0	0	0	8.07
1	1	0	0	0	0	0	10.2	0	0	0	0	1	0	2	1	0	1	0	2	0.59
0	1	0	1	0	0	0	264.9	1	0	0	0	1	0	1	0	0	1	1	1	9.08
0	0	0	1	0	2	0	179.7	0	1	0	0	0	1	1	1	2	0	0	0	6.24
2	1	0	1	0	1	0	3.9	0	0	1	0	0	0	1	0	0	0	1	0	0.38
0	1	0	0	0	0	0	210.3	0	0	0	0	0	0	1	0	0	0	0	1	7.26
0	0	0	2	1	1	0	106.2	1	0	0	0	2	1	1	2	0	1	0	0	3.79
2	0	0	0	0	1	1	417.3	0	1	1	0	0	1	1	0	0	0	1	1	14.16
0	1	0	1	0	0	0	152.1	0	0	1	0	0	1	0	0	0	1	0	0	5.32
1	0	0	2	0	1	0	120.6	0	0	0	0	2	0	0	0	0	1	0	0	4.27
1	2	0	0	0	1	0	33.9	1	0	0	0	0	1	1	0	0	0	1	1	1.38
0	0	0	0	0	1	1	207.6	0	0	1	0	0	0	1	2	1	0	0	2	7.17
1	0	0	0	0	0	0	422.4	0	0	0	0	1	1	1	0	1	0	2	0	14.33
0	0	0	0	0	0	0	7.5	1	0	0	0	2	1	1	0	1	0	0	0	0.5
2	0	0	1	0	0	1	74.1	0	0	0	0	0	0	1	1	0	1	0	0	2.72
1	0	0	1	0	0	1	279.6	0	0	0	0	1	1	1	2	1	1	0	0	9.57
1	0	0	0	0	1	0	249.6	0	0	2	0	1	0	1	0	1	1	0	1	8.57
1	0	0	2	1	1	0	51.9	0	0	0	1	1	0	2	0	0	1	1	0	1.98
1	1	0	0	0	0	0	126.3	0	0	0	1	0	2	1	0	1	1	0	0	4.46
1	2	0	0	0	0	0	155.7	0	0	0	0	2	1	1	1	1	1	0	0	5.44
1	1	0	1	0	2	0	346.2	0	0	1	0	1	1	2	1	0	1	1	0	11.79
1	0	0	1	0	1	0	398.1	0	0	0	0	1	0	0	0	0	0	1	0	13.52
1	1	0	1	0	0	0	176.7	1	1	0	0	2	0	0	0	0	1	1	1	6.14
1	0	0	1	0	0	0	241.8	0	0	0	0	1	0	1	0	1	1	0	0	8.31
1	0	0	1	0	0	0	64.5	0	0	0	0	2	0	2	1	1	0	2	0	2.4
0	0	0	1	0	1	0	410.7	1	1	0	0	1	0	0	0	0	0	1	0	13.94
1	0	0	0	0	2	0	266.1	1	0	0	0	0	0	2	0	0	0	0	0	9.12
1	0	0	1	0	0	0	29.7	0	0	1	0	0	0	1	0	0	0	1	1	1.24
0	0	0	1	1	1	0	261.6	0	1	0	0	0	0	1	0	0	2	0	1	8.97
2	0	0	0	1	0	0	264.3	0	0	0	0	1	0	1	1	1	2	1	0	9.06
1	0	0	1	0	1	0	32.7	0	1	0	1	0	0	1	0	0	0	1	1	1.34
2	0	0	2	0	0	0	299.4	0	0	0	1	0	0	1	0	0	1	0	1	10.23
1	1	0	2	1	1	0	412.2	0	1	0	1	0	1	1	1	0	0	1	0	13.99
2	0	0	1	0	0	0	264.0	1	0	1	0	0	1	1	0	0	1	0	1	9.05
1	0	0	0	0	0	0	256.8	0	1	0	0	0	1	1	2	1	0	0	0	8.81
2	0	0	1	0	0	0	237.6	1	0	0	0	2	0	0	1	0	0	0	1	8.17
1	0	0	1	0	0	0	276.3	1	0	0	0	2	0	2	0	0	0	1	0	9.46
1	1	0	1	0	1	0	327.3	1	0	0	0	0	0	1	0	0	0	0	0	11.16
0	0	0	2	0	2	0	165.9	0	0	0	0	1	1	2	0	1	0	0	1	5.78
0	0	0	1	0	1	0	274.5	0	0	1	0	0	0	0	0	0	0	0	0	9.4
1	1	0	1	0	0	0	312.0	0	0	0	0	1	0	0	0	0	1	0	1	10.65
0	1	0	0	0	0	0	249.0	0	0	0	1	0	0	2	1	1	1	0	0	8.55
1	0	0	1	0	1	0	296.1	0	0	0	0	1	0	2	0	0	0	0	0	10.12
0	0	0	1	0	0	0	288.9	0	0	1	0	1	2	0	0	1	1	0	0	9.88
1	1	0	2	0	1	0	260.7	0	0	0	0	1	1	0	0	1	0	0	0	8.94
0	1	0	2	1	1	0	403.2	1	0	1	0	1	0	1	1	0	0	1	0	13.69
0	0	0	2	0	1	0	21.9	0	0	0	1	1	1	1	0	0	1	1	0	0.98
0	0	0	0	0	0	0	287.7	0	0	0	0	0	0	1	1	1	1	1	1	9.84
0	0	0	1	0	0	0	119.1	2	0	0	0	1	0	2	1	1	0	1	0	4.22
1	0	0	0	0	0	0	257.4	0	1	0	0	0	1	1	0	0	0	0	0	8.83
2	1	0	2	0	1	0	167.7	1	0	1	0	2	0	1	0	0	0	1	0	5.84
1	1	0	2	0	1	0	311.4	0	0	1	0	0	1	0	0	0	1	1	0	10.63
1	1	0	1	0	1	1	171.6	0	1	0	1	0	2	1	0	0	0	0	0	5.97
2	0	0	2	0	0	0	347.7	0	0	0	0	0	0	1	1	0	1	0	0	11.84
2	0	0	2	0	1	1	471.6	0	1	0	0	0	0	1	0	1	1	0	0	15.97
2	0	0	1	0	0	0	34.2	0	0	0	0	0	0	0	0	0	0	0	1	1.39
1	0	0	1	0	0	0	432.0	0	0	0	1	2	1	1	0	0	0	0	1	14.65
1	0	0	0	0	1	0	250.2	0	0	0	0	1	0	1	0	1	0	2	0	8.59
0	0	0	0	0	1	0	355.8	1	0	1	0	1	0	1	0	0	1	0	1	12.11
1	0	0	1	0	0	0	141.9	1	0	0	1	1	1	1	0	1	1	0	0	4.98
0	0	0	1	0	0	0	326.7	0	0	0	0	0	0	1	0	1	1	0	1	11.14
1	0	0	0	0	1	1	160.8	0	0	0	0	1	0	1	1	0	0	1	0	5.61
1	0	0	0	0	0	0	325.8	1	0	0	0	2	1	0	1	0	0	0	0	11.11
1	1	0	0	0	0	0	271.5	0	0	0	0	1	1	2	0	0	0	1	0	9.3
0	0	0	1	1	0	0	318.6	0	0	0	0	0	1	0	1	0	1	1	1	10.87
1	0	0	2	0	1	0	325.2	0	0	0	0	2	0	0	1	1	1	0	0	11.09
0	1	0	1	0	1	0	171.3	0	0	1	0	0	0	1	0	2	2	0	0	5.96
1	1	0	1	0	0	0	378.0	0	0	0	0	1	1	0	0	0	0	1	0	12.85
0	0	0	1	0	0	0	321.3	1	0	0	0	1	0	0	0	0	0	0	0	10.96
2	1	0	1	0	0	0	308.4	0	0	0	0	2	0	0	0	0	1	0	0	10.53
2	0	0	0	0	0	0	382.2	0	0	1	0	1	1	0	0	0	0	0	0	12.99
1	0	0	1	0	0	0	297.0	0	0	0	0	1	0	1	0	0	1	0	1	10.15
1	1	0	0	1	1	0	324.3	1	0	0	0	1	0	1	1	1	1	1	0	11.06
1	0	0	1	0	2	0	16.8	0	1	1	0	1	1	1	0	1	0	1	0	0.81
2	0	0	0	0	0	0	186.6	0	0	0	0	1	1	0	0	0	0	1	0	6.47
1	0	0	2	0	1	0	168.3	0	1	0	0	0	2	0	1	1	0	0	0	5.86
1	1	0	0	0	1	0	6.6	0	1	0	0	1	0	1	1	0	1	0	1	0.47
0	1	1	1	0	0	0	364.2	1	1	1	0	0	0	1	0	0	2	0	0	12.39
1	1	0	2	0	1	0	423.6	0	0	1	0	1	1	1	0	1	1	0	0	14.37
0	0	0	0	0	1	0	309.6	0	0	0	0	0	0	1	1	0	0	0	0	10.57
1	0	0	1	0	0	1	236.1	0	0	1	0	0	1	0	1	0	1	0	0	8.12
1	2	0	1	0	1	0	53.7	0	1	0	0	0	1	1	1	0	1	0	0	2.04
0	1	0	1	0	1	0	126.6	0	0	1	0	1	0	0	0	1	0	1	1	4.47
2	0	0	0	0	0	0	251.4	0	0	1	0	2	1	1	0	0	1	0	1	8.63
1	0	0	1	0	1	0	62.7	1	0	2	1	0	0	0	0	0	1	0	0	2.34
0	0	0	2	0	0	0	63.9	0	0	0	0	0	0	1	0	0	1	0	0	2.38
1	1	0	0	0	0	0	218.4	0	0	0	0	0	1	1	0	1	0	2	1	7.53
0	0	0	1	0	0	0	127.8	0	0	0	0	2	0	1	0	0	0	1	1	4.51
0	0	0	0	0	1	1	393.3	0	0	0	0	0	1	2	0	0	0	1	0	13.36
1	0	0	1	1	0	0	254.7	1	0	0	0	1	1	0	1	0	0	0	1	8.74
1	1	0	0	0	1	0	120.9	0	0	0	1	0	0	1	0	1	0	0	0	4.28
2	1	0	1	0	1	0	53.1	0	0	0	1	1	0	0	1	1	0	1	1	2.02
0	0	0	2	1	1	0	188.7	0	0	0	0	1	0	2	0	1	2	1	0	6.54
1	0	0	0	0	0	0	103.8	1	0	0	0	2	1	0	1	1	0	0	1	3.71
1	0	0	1	0	0	0	417.9	1	1	0	0	1	1	1	0	1	1	0	1	14.18
1	0	0	2	0	2	0	185.7	0	1	0	0	0	0	2	0	0	0	1	0	6.44
0	1	0	0	0	0	0	390.9	0	0	0	0	1	1	2	0	0	0	2	1	13.28
1	0	0	1	1	2	0	47.7	2	0	1	0	0	1	2	1	2	2	1	0	1.84
0	0	0	1	0	1	1	429.9	1	0	0	0	1	0	0	0	1	1	0	1	14.58
1	0	0	1	0	2	0	95.1	0	0	0	0	1	0	0	0	0	0	0	1	3.42
0	1	0	1	0	1	0	163.5	0	0	0	0	1	1	1	0	0	1	0	1	5.7
0	1	0	1	0	0	0	135.6	1	0	0	1	2	1	2	0	0	0	1	1	4.77
2	1	0	1	0	1	0	219.0	0	0	0	0	1	0	2	1	0	0	1	0	7.55
2	1	0	1	0	0	0	278.1	0	1	0	0	0	0	0	1	0	0	1	1	9.52
2	0	0	1	1	2	0	402.9	1	0	0	0	0	1	1	1	0	1	0	1	13.68
1	0	0	1	1	0	0	45.3	0	0	1	0	1	0	2	1	1	1	1	0	1.76
0	1	0	0	0	1	0	481.5	1	0	0	0	0	2	0	1	1	0	1	1	16.3
0	1	0	1	0	1	0	216.0	1	0	0	0	0	0	1	0	1	0	0	1	7.45
0	0	0	2	0	0	0	79.5	1	0	0	0	1	1	1	0	0	0	0	0	2.9
1	0	0	2	1	0	0	35.4	0	0	1	0	1	0	1	1	0	1	0	0	1.43
1	0	0	2	0	0	0	21.6	2	0	1	0	0	0	0	0	0	0	0	1	0.97
0	0	0	0	0	1	0	446.4	0	0	0	0	1	1	1	1	0	0	0	1	15.13
1	0	0	1	0	1	0	70.2	0	0	0	0	1	1	2	0	0	0	0	1	2.59
0	0	0	1	0	0	1	409.5	0	0	0	0	1	1	0	1	0	0	0	0	13.9
0	0	0	2	1	1	0	214.2	0	1	0	0	0	1	0	0	0	1	1	0	7.39
1	0	0	0	0	2	0	259.2	1	0	0	0	0	1	1	0	0	1	1	2	8.89
1	1	0	0	0	1	0	74.7	0	0	0	0	1	1	1	2	0	0	0	0	2.74
0	0	0	1	1	0	0	173.7	0	0	0	0	1	0	0	0	0	0	0	0	6.04
1	0	0	1	0	0	0	391.5	0	1	0	0	0	1	1	1	1	0	0	2	13.3
0	0	0	2	0	1	0	478.8	0	0	1	0	0	0	2	1	0	0	0	0	16.21
1	0	0	0	0	1	0	369.6	0	0	1	0	0	0	2	1	1	1	0	0	12.57
0	1	0	0	1	0	0	6.3	0	0	1	0	0	1	1	0	1	0	0	0	0.46
0	1	0	1	0	0	0	77.1	0	0	0	0	0	0	0	0	0	0	1	0	2.82
1	1	0	1	0	1	0	388.5	0	0	0	0	2	1	1	1	0	0	0	1	13.2
1	2	0	1	0	0	1	117.9	0	0	0	1	1	1	1	0	0	1	0	0	4.18
1	0	0	1	0	0	1	283.2	0	0	2	0	1	0	1	1	0	0	1	1	9.69
1	1	0	1	0	0	0	303.9	0	0	0	0	0	0	0	0	0	0	0	0	10.38
1	0	0	0	0	1	0	428.1	1	1	0	0	1	1	0	0	1	1	1	1	14.52
1	0	0	0	0	1	0	12.9	0	0	0	1	0	1	1	1	0	0	0	0	0.68
0	0	0	2	0	0	0	265.8	0	1	0	0	1	1	1	0	0	0	0	1	9.11
2	1	0	0	0	1	0	49.5	1	0	0	0	1	0	0	1	1	2	0	0	1.9
1	0	0	1	0	1	0	73.5	1	0	1	0	2	1	1	0	1	0	0	0	2.7
1	0	0	1	0	2	0	378.3	0	1	0	0	1	0	1	0	1	0	2	1	12.86
2	0	0	2	0	0	1	372.9	0	0	1	0	1	1	0	1	1	2	0	0	12.68
0	1	0	0	0	1	0	469.8	0	0	0	0	0	0	1	0	0	0	0	1	15.91
0	1	0	0	0	0	0	204.6	1	0	1	0	0	0	0	0	0	1	0	0	7.07
1	0	0	1	0	0	0	175.2	2	0	1	0	1	2	1	0	1	1	1	0	6.09
2	0	0	1	0	1	0	209.1	1	0	0	0	1	1	1	1	0	0	0	1	7.22
0	0	0	1	1	0	0	300.0	0	1	0	0	2	1	2	1	0	0	0	0	10.25
0	0	0	1	0	1	1	480.0	0	1	0	1	1	1	2	0	0	1	0	0	16.25
0	0	0	1	1	0	1	177.9	0	0	0	1	2	2	2	0	0	0	1	1	6.18
1	0	0	0	0	0	0	357.6	1	0	1	0	0	0	1	1	0	2	0	1	12.17
1	0	0	1	0	1	0	121.8	1	0	0	0	1	0	1	0	0	0	0	1	4.31
1	1	0	1	0	0	0	192.6	0	0	0	0	0	1	0	1	0	0	1	2	6.67
0	0	0	1	0	0	0	430.5	0	0	0	0	1	1	1	0	0	0	0	0	14.6
0	0	0	1	0	1	0	35.7	1	0	0	0	1	1	1	1	0	0	0	0	1.44
0	1	0	2	0	1	2	95.7	0	0	0	0	1	1	0	1	0	0	1	1	3.44
0	0	0	0	0	1	0	224.7	0	0	0	0	2	0	1	0	0	0	1	1	7.74
0	1	0	1	0	0	0	399.9	0	1	0	0	2	0	1	0	1	0	0	0	13.58
0	1	0	1	0	0	0	406.8	0	0	1	0	1	0	1	1	1	0	0	1	13.81
0	1	0	0	0	0	0	5.4	0	0	0	0	0	0	2	1	1	0	0	0	0.43
0	1	0	2	0	1	0	468.0	0	1	0	0	0	0	2	0	0	1	1	1	15.85
1	2	0	1	0	0	0	405.6	0	0	0	0	0	0	0	1	0	0	1	0	13.77
0	1	0	0	0	0	1	33.3	0	0	2	0	0	0	0	1	0	1	1	1	1.36
0	0	0	0	0	1	0	361.2	1	1	1	0	0	0	0	0	1	0	0	1	12.29
0	0	0	1	0	1	0	112.2	1	0	0	1	2	1	2	0	0	1	0	0	3.99
0	1	0	1	0	1	0	418.2	0	0	0	0	1	1	2	0	0	0	0	0	14.19
0	0	0	1	0	0	0	475.2	0	1	0	1	1	1	1	0	0	1	1	1	16.09
1	0	0	1	0	1	0	349.2	0	0	0	0	1	1	2	0	0	0	0	0	11.89
1	1	0	2	1	0	0	11.4	0	0	1	0	0	1	1	0	0	1	2	1	0.63
1	0	0	1	0	0	0	275.1	0	1	0	0	0	0	0	1	1	1	2	0	9.42
1	0	0	1	0	0	0	349.8	0	0	0	0	0	1	1	0	1	0	2	0	11.91
1	1	0	1	0	1	0	81.6	0	0	0	0	1	2	0	0	1	1	0	0	2.97
1	0	0	2	0	0	0	439.5	0	0	0	0	1	1	1	0	2	0	0	0	14.9
1	0	0	0	0	0	0	202.2	0	0	0	0	1	1	0	0	0	1	0	0	6.99
1	1	0	0	1	1	0	260.1	1	1	0	0	1	0	1	0	0	2	1	0	8.92
2	0	0	2	0	0	0	223.5	0	0	0	0	2	0	0	0	0	0	0	0	7.7
1	0	0	1	0	1	0	436.5	0	0	0	0	1	2	2	1	1	0	0	1	14.8
2	0	0	1	0	0	0	313.8	0	0	0	0	1	0	0	2	0	0	1	0	10.71
0	0	0	1	0	0	0	42.6	0	0	0	0	1	1	1	0	1	0	1	1	1.67
0	0	1	1	0	1	0	273.6	0	0	0	0	1	0	1	0	0	1	0	0	9.37
0	0	0	1	0	0	0	200.1	0	0	0	0	1	1	1	0	1	0	1	0	6.92
1	0	0	1	0	0	0	257.1	1	0	1	1	1	0	2	0	1	1	2	1	8.82
1	1	0	0	0	0	0	192.0	0	0	0	0	0	0	1	0	0	0	1	1	6.65
1	1	0	0	0	1	0	298.2	0	0	0	0	1	1	0	0	0	0	1	0	10.19
0	0	0	1	0	0	0	418.5	0	0	0	0	0	1	0	0	0	0	0	0	14.2
1	1	0	0	0	1	0	264.6	0	0	0	0	1	0	2	0	0	1	1	0	9.07
0	0	0	2	0	0	0	253.8	0	1	0	0	0	0	1	0	0	0	1	0	8.71
0	0	0	1	0	0	0	307.2	1	0	1	0	1	0	0	0	0	0	0	0	10.49
1	0	0	1	1	0	1	480.9	0	0	0	0	1	0	0	0	0	0	0	0	16.28
1	0	0	2	0	1	0	301.2	1	0	0	0	1	2	1	0	0	1	1	0	10.29
1	1	0	0	1	1	0	446.1	0	0	0	0	1	0	1	0	0	0	0	0	15.12
0	1	0	0	0	1	0	159.6	1	0	0	0	0	1	2	0	0	1	1	0	5.57
1	1	0	1	0	0	0	420.3	0	0	0	0	1	0	2	0	0	0	0	0	14.26
2	0	0	1	1	0	0	140.4	1	0	0	0	1	1	1	1	0	0	0	0	4.93
1	1	0	1	0	0	0	72.9	1	1	0	0	0	0	0	0	1	1	0	0	2.68
1	0	0	1	1	1	0	33.6	0	0	0	0	1	2	2	0	2	1	1	1	1.37
1	1	0	1	0	1	1	351.9	0	0	0	0	1	1	0	0	1	0	0	1	11.98
1	0	0	0	0	1	0	312.6	0	1	0	0	0	0	1	1	0	0	2	2	10.67
2	2	0	2	0	0	0	24.9	0	0	0	0	1	0	1	0	0	0	0	0	1.08
0	0	0	2	0	1	0	261.0	0	0	0	0	0	1	1	0	1	0	1	0	8.95
2	0	0	0	1	0	0	358.2	0	0	0	0	0	0	0	0	1	0	1	0	12.19
