N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.167	2.43	2.58	14	98.3	30.00862977	2.3951	1.415	26	3.685	1.739833995	0.33	199.0	65.01725955
0.002	626.91	3.14	17	181.8	9.410947031	0.9928	1.583	44	0.312	4.788987782	0.72	79.0	23.82189406
0.585	202.05	4.38	91	5.3	0.933090144	2.9931	4.256	24	0.008	1.597625529	3.42	84.0	6.866180287
0.724	490.89	1.00	50	142.4	43.3236168	4.3508	4.991	26	4.914	0.430832366	4.23	43.0	91.64723359
0.614	337.93	4.38	86	199.2	47.13426255	9.8687	4.998	38	4.868	2.108161949	0.24	132.0	99.2685251
0.548	437.74	4.89	24	167.5	8.848218743	4.3765	2.985	28	0.511	1.58538328	3.05	31.0	22.69643749
0.020	78.84	2.79	97	139.2	3.873322826	2.8218	2.196	18	3.295	3.495230021	2.59	182.0	12.74664565
0.540	382.47	0.78	24	184.4	10.16810946	7.5490	1.712	11	3.246	0.208751056	2.99	70.0	25.33621892
0.190	544.92	2.58	3	23.6	47.80142573	7.7226	4.120	29	2.796	0.147219951	2.48	166.0	100.6028515
0.859	728.41	2.06	75	116.9	39.34791838	1.2390	2.465	17	3.729	1.381851912	1.29	11.0	83.69583675
0.604	181.47	4.74	82	3.4	18.34873634	6.6982	0.053	30	2.953	0.222219388	2.80	157.0	41.69747268
0.280	73.94	0.40	37	124.6	0.576492961	3.0348	0.378	22	2.453	3.839123786	4.80	130.0	6.152985921
0.970	38.52	3.52	95	55.3	19.56561146	6.8203	2.391	30	0.069	1.851808976	2.53	92.0	44.13122291
0.192	21.49	4.40	8	197.1	12.2140846	9.1567	0.888	45	1.719	0.681471575	4.38	135.0	29.4281692
0.070	288.94	4.36	7	74.8	11.73463021	8.0171	3.495	26	2.126	0.808258014	4.47	76.0	28.46926042
0.123	380.65	0.23	81	114.1	40.9972418	3.3801	0.771	39	1.959	3.695386334	3.31	130.0	86.99448361
0.713	371.14	0.08	0	164.1	25.42208603	7.8114	2.792	50	1.951	1.439747635	1.96	144.0	55.84417206
0.106	147.21	2.00	77	167.9	22.62819615	2.9957	2.525	40	3.235	2.253625604	1.14	69.0	50.25639231
0.181	649.80	4.46	95	22.2	40.27888373	7.4834	2.654	18	0.489	2.87561451	0.65	195.0	85.55776745
0.260	104.59	4.90	63	143.2	42.76635532	2.3240	0.432	14	0.241	4.47610466	3.17	28.0	90.53271064
0.681	757.10	3.80	79	179.5	12.49917724	3.7472	0.251	15	2.474	1.355807598	3.81	28.0	29.99835448
0.453	140.94	4.61	44	12.4	43.97216641	2.9035	4.909	31	0.875	3.949541658	1.87	199.0	92.94433282
0.069	98.96	2.22	52	167.9	41.42148473	9.2945	2.213	33	0.845	0.484758815	1.02	121.0	87.84296946
0.546	337.18	2.45	99	144.4	13.07496556	5.1599	4.963	36	3.574	4.023260492	1.37	105.0	31.14993112
0.150	411.73	0.56	65	20.4	11.97385329	5.9105	4.505	49	2.647	2.060236411	1.46	25.0	28.94770657
0.260	459.47	4.07	78	23.5	33.41429892	9.2884	3.928	37	2.647	1.851515829	3.00	31.0	71.82859785
0.547	117.64	2.12	96	63.6	43.93861418	4.8474	4.450	32	3.703	0.629149474	1.41	183.0	92.87722836
0.341	754.29	4.37	13	112.8	1.228617321	9.7902	4.057	6	3.135	4.679589706	1.18	167.0	7.457234643
0.408	237.48	2.15	25	43.4	47.09501604	3.1209	4.720	46	4.297	3.076244685	0.87	157.0	99.19003209
0.893	170.76	2.00	64	149.5	13.69086808	4.1985	4.850	32	2.207	1.573948993	4.45	17.0	32.38173617
0.360	4.09	1.56	9	183.1	22.24484598	3.4324	2.057	33	0.235	2.070467307	4.76	129.0	49.48969195
0.279	319.26	4.59	85	11.2	6.718773115	8.3008	4.626	16	2.181	3.617669008	0.46	106.0	18.43754623
0.593	528.78	3.32	21	75.1	9.955291659	7.4300	0.781	30	2.199	3.12426565	0.85	126.0	24.91058332
0.422	426.62	3.58	26	126.5	2.801890958	6.7868	1.483	46	2.155	0.447772182	0.06	56.0	10.60378192
0.937	384.57	3.10	66	27.4	6.494662386	3.5388	4.145	8	1.667	4.289174436	3.87	14.0	17.98932477
0.162	480.71	0.78	5	84.6	33.20640111	4.7723	2.464	45	4.066	2.286540699	2.97	65.0	71.41280222
0.964	188.92	1.41	89	101.5	46.52054275	7.1302	0.638	49	4.637	3.170677012	2.28	172.0	98.0410855
0.774	676.38	3.79	53	180.6	32.24808374	5.4168	4.184	10	1.546	3.242839219	2.13	96.0	69.49616749
0.593	592.57	1.14	52	180.5	26.40626309	3.0829	4.329	39	4.543	1.70290218	0.59	149.0	57.81252618
0.799	751.63	2.64	60	121.7	23.14054071	8.6747	3.524	33	3.993	1.50516041	1.07	133.0	51.28108141
0.890	584.86	2.55	8	51.8	16.99857203	5.2989	0.956	29	3.749	0.014672066	3.77	148.0	38.99714406
0.800	776.29	4.55	80	96.1	23.11431871	4.3336	0.074	20	0.304	2.760969292	0.69	11.0	51.22863742
0.853	26.58	1.26	56	41.1	10.63364002	3.4315	4.738	22	4.018	4.717699315	4.49	75.0	26.26728004
0.485	484.35	2.56	39	50.2	36.17897262	3.3564	4.979	19	4.799	1.198208127	3.47	2.0	77.35794524
0.482	704.50	4.54	58	135.1	9.095591791	4.4090	3.208	44	4.640	1.422369046	1.61	19.0	23.19118358
0.275	552.81	0.79	83	27.0	33.62725658	9.1958	4.445	46	0.762	3.670925707	2.96	157.0	72.25451316
0.780	229.03	3.28	79	44.1	37.32330511	4.7436	2.781	10	4.295	0.878574094	3.71	33.0	79.64661023
0.082	532.71	3.27	88	177.8	13.81458804	6.0289	0.458	33	4.482	4.768087727	3.26	182.0	32.62917607
0.861	301.77	2.67	50	150.6	0.302005368	6.9293	2.947	38	4.062	3.543610762	2.68	200.0	5.604010736
0.939	464.23	1.36	85	63.3	40.91764953	1.0433	0.155	10	1.690	0.878029288	4.06	180.0	86.83529905
0.884	743.07	3.74	13	74.4	42.30209751	5.2166	4.930	47	3.937	1.188582657	4.07	2.0	89.60419503
0.536	218.92	0.03	41	175.4	40.3218875	5.2605	2.763	45	3.141	3.75372317	2.07	70.0	85.64377499
0.153	144.42	3.61	7	14.4	38.99805603	2.0823	4.164	15	2.924	1.671095871	1.86	82.0	82.99611207
0.646	662.52	2.01	11	53.2	48.97007373	7.3037	3.515	46	2.986	0.019388812	1.96	147.0	102.9401475
0.374	251.64	0.01	41	52.0	10.72311806	0.2889	4.252	28	0.627	3.011499129	4.83	65.0	26.44623612
0.096	309.71	3.78	95	58.3	6.73666665	5.1765	2.737	27	3.834	1.387485181	3.61	170.0	18.4733333
0.648	459.29	2.56	26	114.0	30.21728777	9.2540	2.123	11	0.027	0.428632747	1.35	101.0	65.43457554
0.912	376.48	0.61	3	67.5	44.09197211	8.5982	0.921	47	4.587	2.702105386	4.40	87.0	93.18394421
0.009	96.06	2.17	70	104.4	8.658307523	7.3490	2.475	17	4.728	4.837680531	0.57	163.0	22.31661505
0.667	155.38	4.77	42	138.3	25.86664715	4.1074	4.178	21	1.601	3.130550287	0.30	197.0	56.7332943
0.808	669.98	2.61	68	9.9	40.60971193	3.4870	0.114	32	0.568	2.289332967	1.99	91.0	86.21942386
0.831	253.00	0.33	59	131.4	14.16712614	0.8921	0.901	43	1.910	0.616849522	3.10	127.0	33.33425229
0.105	157.62	5.00	98	140.1	33.46253285	9.1305	0.001	16	3.366	4.435418905	1.61	41.0	71.92506571
0.146	143.59	4.55	7	15.5	46.58187241	4.0475	3.076	10	2.923	1.350331307	0.81	122.0	98.16374481
0.116	365.59	3.51	90	34.3	2.741161377	1.4538	4.376	41	1.695	3.957102624	2.72	32.0	10.48232275
0.883	374.58	4.70	49	117.6	12.07920017	3.9525	1.467	47	4.123	3.199813367	2.66	187.0	29.15840035
0.018	668.51	2.61	6	14.3	0.07126745	7.4063	2.733	45	1.051	1.519985928	0.46	9.0	5.1425349
0.746	429.57	2.55	25	124.1	13.00508867	1.4220	4.115	31	1.836	4.768594618	4.93	96.0	31.01017734
0.919	129.88	1.37	86	53.0	37.34772302	8.7072	2.372	50	4.316	1.874217743	4.45	35.0	79.69544604
0.954	508.49	2.81	4	0.5	47.99544083	2.4794	2.154	38	1.782	2.467367573	0.47	146.0	100.9908817
0.685	453.55	2.87	75	6.5	21.28897382	0.4156	0.632	15	2.049	3.290812228	1.74	154.0	47.57794765
0.855	184.10	2.97	21	36.7	30.1801544	6.3164	0.164	40	3.151	0.746829007	0.59	64.0	65.36030879
0.768	578.87	0.19	3	27.5	49.16481839	8.5301	3.403	26	0.120	4.311400498	3.00	82.0	103.3296368
0.163	785.87	1.46	43	33.7	0.101242724	4.2149	0.550	9	4.433	0.593000015	1.84	80.0	5.202485448
0.524	358.78	4.27	15	49.2	47.73855261	3.8537	1.627	25	1.927	4.729313895	2.47	91.0	100.4771052
0.151	211.64	2.30	57	90.1	41.00889712	9.0920	4.899	26	1.696	3.538569033	4.41	153.0	87.01779423
0.958	298.77	3.08	48	171.2	33.61147616	2.0668	4.620	44	3.417	3.783346737	1.72	37.0	72.22295231
0.495	703.59	1.81	52	172.5	8.258149583	8.2421	3.868	30	2.616	3.021167736	4.93	2.0	21.51629917
0.057	772.24	3.37	64	188.5	35.964918	0.9146	4.096	43	2.859	2.3344673	1.60	82.0	76.92983599
0.667	296.51	2.35	6	82.2	18.16207079	6.6244	2.562	24	0.027	1.527694755	2.31	63.0	41.32414158
0.525	704.40	4.31	25	86.5	44.32656255	5.1552	4.009	17	3.629	2.458840614	1.29	88.0	93.6531251
0.109	24.87	3.33	84	82.3	12.40847807	7.8498	4.776	19	3.405	0.834552109	4.58	190.0	29.81695614
0.207	499.43	1.11	96	152.9	37.81873379	5.6859	0.586	16	1.800	1.494356772	2.59	73.0	80.63746757
0.873	599.73	3.74	75	193.8	13.48669819	0.3144	4.307	48	0.814	1.14603627	3.38	86.0	31.97339638
0.961	640.80	4.51	40	27.9	18.91894483	7.9221	2.200	35	0.834	4.741878036	3.52	145.0	42.83788965
0.270	614.68	0.75	15	64.5	36.91381707	4.8084	3.622	5	3.650	4.69095884	4.80	122.0	78.82763414
0.500	542.90	1.33	43	152.1	32.26807673	5.8316	4.354	12	0.641	3.899811194	4.29	65.0	69.53615345
0.833	191.04	1.04	22	188.1	35.72714636	0.1912	4.879	12	3.228	2.014524834	0.64	184.0	76.45429273
0.344	224.95	0.54	40	56.0	9.740412562	5.0469	3.547	9	2.547	2.279996981	1.21	123.0	24.48082512
0.590	479.40	2.18	49	124.2	29.67830069	8.0670	3.688	36	3.838	2.866088724	1.21	115.0	64.35660138
0.466	88.29	0.27	41	111.7	49.10418236	8.8159	0.212	48	3.628	1.407724624	3.41	63.0	103.2083647
0.863	259.32	2.94	61	38.7	37.20387411	6.5545	0.859	21	4.429	1.756898245	1.46	178.0	79.40774822
0.421	76.12	0.05	22	48.7	47.96569623	5.6859	0.680	13	2.755	0.672760798	1.51	31.0	100.9313925
0.646	119.71	0.81	13	162.9	28.84798178	1.9211	4.321	11	4.749	1.315514596	1.21	162.0	62.69596356
0.537	131.69	0.46	75	34.0	36.39178084	7.6080	0.699	33	1.691	3.738217656	3.87	149.0	77.78356169
0.605	635.41	4.91	15	110.7	47.66333905	9.1933	4.128	32	2.174	4.180866058	2.51	188.0	100.3266781
0.401	515.19	4.39	80	129.6	16.99953922	7.7061	4.724	41	0.013	3.051031075	3.05	4.0	38.99907844
0.002	37.23	3.28	42	80.4	26.95933174	1.1746	3.235	13	1.253	2.792394108	3.75	60.0	58.91866349
0.860	772.42	3.36	56	45.2	48.85146158	5.1784	2.171	11	3.462	1.906951386	1.40	62.0	102.7029232
0.002	507.96	4.51	56	107.2	6.97224613	4.6990	0.738	41	0.931	1.819788848	0.43	167.0	18.94449226
0.602	231.52	3.72	60	59.1	20.42136123	6.3981	4.000	40	4.718	2.871796827	2.05	99.0	45.84272247
0.308	235.52	2.93	14	99.1	13.41129515	4.1285	1.129	48	3.126	3.287417335	1.31	56.0	31.8225903
0.859	165.37	4.92	43	104.4	35.70284141	6.6953	0.648	17	0.884	1.61436137	1.37	158.0	76.40568282
0.747	383.42	1.21	59	62.3	40.35439622	3.8628	4.139	39	2.251	4.994953747	4.73	73.0	85.70879243
0.161	125.59	2.38	78	129.9	41.67473903	1.1379	2.100	33	2.901	4.498459696	2.67	145.0	88.34947806
0.912	13.89	2.57	95	168.7	0.439521901	0.9218	2.091	36	3.677	3.660539359	3.75	121.0	5.879043803
0.288	556.42	3.33	29	114.0	13.20872022	2.3039	3.853	28	3.662	3.249721922	0.32	82.0	31.41744044
0.809	416.29	2.53	95	99.7	43.62578405	4.8335	3.847	33	1.155	3.771015181	3.62	92.0	92.2515681
0.656	466.40	1.56	20	12.4	24.1107152	3.7775	2.358	19	3.217	4.981251507	2.37	12.0	53.2214304
0.488	447.47	4.37	16	34.0	26.1224796	7.8139	0.747	26	4.615	2.525911314	3.01	169.0	57.24495919
0.327	351.44	4.65	83	112.6	42.48851161	9.6317	1.816	20	0.432	4.587480654	3.05	113.0	89.97702323
0.843	584.81	3.12	16	133.4	25.64891109	3.9846	0.371	22	4.696	4.986661393	1.03	177.0	56.29782218
0.873	123.58	4.39	99	32.2	44.93528088	7.6952	0.942	22	0.116	4.624218015	2.00	27.0	94.87056176
0.944	369.97	1.46	88	68.2	38.54028023	7.6397	3.691	23	3.475	2.171072998	3.51	72.0	82.08056045
0.296	513.24	3.82	84	62.3	15.71025023	2.7062	2.474	8	4.383	3.783463109	0.90	154.0	36.42050046
0.900	735.24	4.39	84	167.0	20.7511216	3.3791	4.608	45	4.095	2.861450249	3.63	79.0	46.50224319
0.501	591.17	4.30	82	76.9	38.38466209	3.0633	1.447	14	2.607	0.847014625	2.90	56.0	81.76932419
0.465	82.16	2.69	74	116.0	48.28644831	0.7926	1.387	35	3.134	1.292307766	3.34	109.0	101.5728966
0.496	111.78	0.98	29	195.7	49.84676473	1.4352	4.271	23	0.460	4.028696575	4.84	6.0	104.6935295
0.926	213.10	4.59	44	111.7	43.88091517	0.6258	1.628	34	1.711	1.507507268	1.45	10.0	92.76183034
0.863	135.65	2.19	67	185.6	23.33114975	7.6096	2.977	40	3.788	2.644281879	1.63	7.0	51.6622995
0.331	198.67	3.86	42	157.9	14.11383079	6.1366	1.943	18	4.378	0.006283828	1.81	183.0	33.22766158
0.993	120.81	0.66	20	53.0	43.09101773	0.5249	3.918	33	3.667	0.600657032	1.96	156.0	91.18203547
0.200	93.47	1.78	28	91.1	45.820117	5.8674	0.176	5	4.297	1.565203184	0.36	178.0	96.64023401
0.414	214.85	0.67	90	50.5	17.16247105	8.1323	1.807	16	3.659	4.911161573	4.97	88.0	39.3249421
0.090	421.66	1.35	21	84.3	18.17018807	0.2313	1.516	30	2.577	1.752037647	2.74	142.0	41.34037614
0.105	629.24	4.50	20	67.4	13.90940011	7.8608	0.158	9	2.166	4.911226441	1.46	98.0	32.81880022
0.877	790.58	1.40	2	198.6	21.44483051	1.4811	3.643	26	0.076	3.388448793	4.38	48.0	47.88966101
0.507	469.80	0.14	35	19.8	0.882191677	1.0284	4.117	32	4.959	4.969220075	1.44	118.0	6.764383353
0.014	366.17	1.13	85	73.1	24.64720065	4.2536	1.810	9	0.517	2.504125918	0.05	106.0	54.2944013
0.643	505.16	1.37	62	134.3	3.072430487	8.7352	3.485	26	1.393	0.850862457	2.66	11.0	11.14486097
0.780	560.68	2.39	56	108.3	5.293958607	2.0305	3.681	18	4.715	1.077289988	4.23	184.0	15.58791721
0.354	450.95	2.19	68	104.3	38.25131467	1.6598	3.676	7	2.176	3.791305582	3.69	50.0	81.50262933
0.936	796.83	3.01	18	42.7	26.22918532	9.4733	0.393	12	0.171	1.830408316	0.03	85.0	57.45837064
0.790	205.03	4.58	71	112.1	3.216933589	3.8800	0.110	38	1.992	1.351815706	1.07	119.0	11.43386718
0.041	521.95	0.79	28	137.4	22.19323953	7.2368	3.176	43	3.351	1.782226089	4.19	68.0	49.38647906
0.708	674.72	1.06	30	196.3	35.10752927	9.0638	4.265	49	2.169	1.323760707	1.75	14.0	75.21505854
0.474	789.66	0.24	94	74.2	31.41422359	9.1206	4.211	36	4.120	3.935336297	4.28	125.0	67.82844718
0.848	4.10	1.63	48	92.9	47.66516007	3.8535	3.875	18	1.728	2.956827567	1.53	90.0	100.3303201
0.825	656.36	1.65	95	8.3	48.619333	9.3591	3.539	5	3.146	2.970338745	2.61	18.0	102.238666
0.098	492.31	1.54	71	98.7	13.29799767	5.4127	1.107	33	3.532	3.335845733	1.33	162.0	31.59599534
0.518	143.10	3.29	28	166.3	37.86266574	3.3430	0.556	46	0.452	3.18473794	4.94	192.0	80.72533148
0.076	367.74	0.91	33	40.1	43.94062162	1.3221	0.575	13	0.047	3.943691169	3.64	191.0	92.88124325
0.292	664.07	0.61	32	130.7	38.48713539	0.9524	4.869	26	3.166	3.509012131	2.68	175.0	81.97427077
0.478	285.79	4.05	25	89.6	46.39696932	2.4084	2.421	44	2.983	0.989607701	2.16	53.0	97.79393864
0.148	710.99	1.14	72	116.0	36.2455081	4.3530	4.981	43	0.483	0.468123015	2.61	170.0	77.4910162
0.218	16.85	4.28	70	57.2	9.294175351	6.2131	3.392	12	1.449	3.914549459	4.01	12.0	23.5883507
0.077	790.23	0.70	16	103.3	39.30457478	0.0136	0.476	40	1.652	2.962162378	0.77	181.0	83.60914955
0.484	750.03	1.90	44	115.6	20.22107695	6.7690	1.429	7	3.942	3.503502354	3.67	68.0	45.4421539
0.225	215.52	3.95	45	49.0	25.17745869	4.6684	2.389	25	2.721	0.407221396	1.85	194.0	55.35491738
0.969	365.53	4.58	42	168.4	7.680799218	5.9802	1.179	34	1.838	2.812932055	1.35	77.0	20.36159844
0.761	82.28	3.20	15	96.4	42.34506419	1.0694	2.389	17	3.014	4.517383057	1.36	49.0	89.69012839
0.445	171.31	0.28	17	92.3	1.277110794	3.4069	2.068	48	0.474	1.790323057	0.19	143.0	7.554221588
0.478	191.91	5.00	80	9.7	41.19287523	3.1976	2.722	18	4.639	2.618806769	2.12	75.0	87.38575047
0.719	450.16	4.12	76	133.1	49.18918812	7.2025	2.555	35	3.443	4.688237137	1.13	110.0	103.3783762
0.746	455.85	3.30	93	103.2	9.381627136	5.6474	3.154	33	3.766	4.727279174	3.51	32.0	23.76325427
0.233	478.29	0.62	71	191.8	34.57362062	9.6733	1.104	12	4.175	3.615054996	0.30	21.0	74.14724125
0.005	675.02	3.35	94	154.8	15.60730175	4.2911	3.805	13	4.183	4.048109754	2.50	111.0	36.21460351
0.117	445.31	0.76	53	133.7	45.78376228	4.1653	4.009	45	0.775	1.845668761	0.08	6.0	96.56752456
0.664	174.48	1.68	15	49.4	10.91046165	9.8144	2.175	21	2.686	2.193988133	3.35	138.0	26.8209233
0.041	751.26	1.19	40	27.5	16.81865136	3.9072	0.682	38	2.970	0.373799496	4.50	98.0	38.63730271
0.283	237.44	4.65	90	62.1	7.573745345	6.8126	0.282	20	0.342	3.547498711	3.51	13.0	20.14749069
0.811	715.11	2.41	57	106.5	48.74262664	5.0359	3.010	23	1.018	1.667150636	4.29	19.0	102.4852533
0.131	367.69	3.60	97	114.4	27.26792401	6.9744	2.401	26	2.153	2.784023349	1.94	194.0	59.53584802
0.096	714.91	3.94	5	164.6	34.25399038	0.6465	4.984	22	0.448	4.16290943	0.66	154.0	73.50798076
0.024	291.86	0.98	72	195.9	40.23826786	0.6129	1.226	12	0.144	1.179629439	0.09	189.0	85.47653572
0.993	562.37	4.44	34	176.9	47.16902389	0.9821	3.827	35	2.692	4.44214022	1.92	151.0	99.33804779
0.499	711.52	2.94	61	31.4	32.36562757	6.9131	4.353	35	4.692	3.025421354	1.38	78.0	69.73125515
0.611	403.40	2.45	61	31.2	43.15186115	4.8734	0.959	33	2.573	2.148523268	3.05	112.0	91.3037223
0.056	702.23	3.42	39	15.0	45.62487237	1.7944	3.504	16	0.469	2.258236081	4.35	49.0	96.24974475
0.317	596.97	4.73	59	90.3	28.41609958	7.9225	0.391	36	3.510	0.678284944	4.22	46.0	61.83219917
0.634	425.15	1.70	44	37.4	35.60024916	7.2617	2.213	46	0.109	3.273269691	0.85	40.0	76.20049832
0.888	320.81	1.07	2	129.3	33.97311434	6.8798	2.827	17	2.758	1.166094613	3.91	182.0	72.94622868
0.002	49.21	2.38	89	184.1	3.179186491	3.3596	0.664	13	1.524	1.251530509	0.50	159.0	11.35837298
0.735	276.39	2.97	49	142.6	0.421090116	0.8525	3.433	9	1.204	2.244512497	0.41	109.0	5.842180231
0.609	56.18	0.42	8	51.8	43.71149204	3.7779	1.078	44	2.786	0.387235074	3.51	168.0	92.42298408
0.505	241.38	1.25	81	193.8	47.8496438	4.0712	2.391	50	3.845	2.845936863	2.68	149.0	100.6992876
0.599	205.15	2.21	87	134.9	36.06300541	1.0896	0.876	35	1.224	0.470100375	3.81	22.0	77.12601083
0.691	347.88	1.33	99	47.9	28.25094771	2.1260	3.251	6	3.163	2.925683942	2.88	37.0	61.50189541
0.419	233.55	1.27	92	88.7	11.52385694	4.1581	2.101	10	0.928	3.998772319	0.15	41.0	28.04771388
0.826	697.81	0.59	18	84.4	5.813216258	1.6022	3.372	8	4.909	1.479551928	4.32	30.0	16.62643252
0.616	228.85	2.17	24	61.1	15.12146947	1.2051	4.034	43	3.823	2.969432274	1.41	155.0	35.24293894
0.928	520.21	1.11	72	23.6	0.394833452	6.8937	2.035	49	1.896	4.388584658	3.00	24.0	5.789666904
0.839	612.78	1.74	49	89.2	3.908942664	9.6439	2.374	28	1.131	3.626604647	2.29	182.0	12.81788533
0.417	9.91	2.42	8	0.6	32.39057398	0.3451	2.679	15	1.801	0.14199857	2.41	140.0	69.78114796
0.562	621.18	2.32	100	107.1	2.42684108	9.7562	4.063	17	1.045	4.33504672	1.15	4.0	9.85368216
0.484	524.85	1.80	90	9.7	34.93326115	7.1023	0.337	36	1.938	4.050226677	0.36	62.0	74.86652229
0.303	142.12	2.00	12	107.7	29.43876827	4.9225	3.112	29	3.027	3.193478858	2.25	37.0	63.87753653
0.196	683.69	4.31	74	159.9	23.66439118	3.3847	3.813	26	2.589	3.689657242	1.83	178.0	52.32878236
0.528	270.45	4.58	70	3.2	3.084678932	4.6295	3.889	13	3.809	3.960063906	3.56	166.0	11.16935786
0.624	671.37	4.77	62	23.8	46.71096565	6.1719	0.044	19	2.888	4.199524882	0.31	84.0	98.42193131
0.852	506.61	1.03	67	150.6	4.835078095	0.3588	0.970	26	4.618	4.31063804	4.74	189.0	14.67015619
0.982	111.43	2.39	32	148.6	40.29905842	3.2181	3.154	45	1.253	4.029586132	1.88	36.0	85.59811684
0.356	777.79	3.99	7	8.5	41.58473733	8.8953	0.779	18	3.291	1.718425954	0.99	199.0	88.16947466
0.138	472.21	1.33	67	41.2	12.49587545	8.3454	0.207	33	4.807	1.884791003	1.51	125.0	29.99175089
0.286	320.33	1.23	66	73.7	38.85281636	2.6101	1.027	22	4.208	4.794607886	4.94	129.0	82.70563272
0.017	677.83	1.79	8	63.8	28.53058695	5.3158	0.124	30	4.777	0.915890321	4.65	32.0	62.06117391
0.038	333.46	2.86	94	74.5	7.231312635	8.6372	2.645	41	4.480	1.150677919	1.70	108.0	19.46262527
0.405	770.19	1.57	49	34.9	20.75598101	4.3430	3.184	40	1.093	3.715099855	4.69	137.0	46.51196202
0.741	8.55	2.63	98	100.7	33.95271674	1.6214	3.508	31	3.418	1.134317553	0.67	120.0	72.90543347
0.695	654.31	0.66	59	119.4	6.685593863	6.4677	2.804	33	1.044	3.602326062	0.84	75.0	18.37118773
0.568	583.71	1.20	60	30.9	2.556963666	9.8877	4.242	14	3.316	4.399638752	2.42	137.0	10.11392733
0.817	225.80	3.84	70	74.9	45.58318436	8.9858	0.593	31	1.515	4.288979823	3.48	72.0	96.16636872
0.190	115.55	1.17	68	92.0	1.035566162	8.3935	3.732	28	1.538	0.896792161	1.42	65.0	7.071132323
0.260	114.65	3.37	54	101.8	45.94613826	1.4812	4.641	19	2.238	0.732001138	4.93	41.0	96.89227651
0.554	518.80	0.13	57	48.8	47.29902419	9.8311	1.120	14	0.514	0.598329707	4.79	160.0	99.59804838
0.198	671.97	1.23	14	163.9	19.29356978	3.5152	2.657	45	0.601	3.727879255	2.37	137.0	43.58713956
0.574	226.22	0.08	13	149.8	7.696739179	2.2135	2.447	36	3.456	4.096540816	0.41	89.0	20.39347836
0.037	456.32	0.29	65	126.6	17.80949822	9.7102	4.865	17	0.823	4.559766948	2.08	183.0	40.61899644
0.247	47.62	2.11	37	151.4	9.580513297	3.0514	3.174	48	3.822	0.872368817	3.77	95.0	24.16102659
0.047	305.37	0.09	7	163.9	20.22590539	5.6395	0.541	44	1.600	4.502680466	1.15	6.0	45.45181079
0.452	15.86	2.67	35	128.7	27.21411381	6.1210	4.920	12	1.785	3.813924163	3.69	109.0	59.42822761
0.763	2.36	1.02	50	102.7	48.30564887	5.6428	2.405	50	1.227	1.19025345	0.00	185.0	101.6112977
0.716	678.98	3.04	9	133.6	49.34925598	3.7396	0.640	15	2.069	1.048857924	3.99	126.0	103.698512
0.127	599.85	4.14	29	65.1	42.6879438	5.9914	0.070	20	4.168	3.765028057	1.81	35.0	90.3758876
0.544	670.68	3.02	54	137.6	24.23425571	8.6274	0.093	30	2.277	3.14735684	2.13	150.0	53.46851142
0.621	137.44	2.84	79	115.8	9.039132725	6.8503	4.964	13	4.073	2.023111055	1.82	101.0	23.07826545
0.163	280.58	1.48	8	170.8	36.41150404	5.5805	0.559	5	3.905	0.360739195	4.21	35.0	77.82300808
0.337	69.01	2.09	31	54.4	3.434605442	2.8669	4.496	26	4.677	2.796285386	2.00	70.0	11.86921088
0.235	210.87	0.38	90	173.7	11.86973621	5.7082	1.918	48	1.239	1.481319155	3.75	185.0	28.73947241
0.504	55.14	2.33	26	153.8	29.18937062	2.5074	2.116	28	0.261	3.272534608	0.28	14.0	63.37874124
0.742	748.91	0.68	98	35.8	44.90629412	5.1748	2.956	21	2.736	3.483495641	1.94	157.0	94.81258825
0.020	597.82	2.76	4	150.2	26.57332978	0.8761	2.247	13	1.202	3.654020587	1.42	145.0	58.14665956
0.568	615.73	2.05	96	121.8	32.10031202	5.5096	3.423	26	0.254	3.652110551	2.63	47.0	69.20062404
0.764	17.21	2.50	70	149.9	21.13976835	8.8007	4.645	5	4.644	4.550717624	2.64	53.0	47.27953669
0.789	402.23	2.19	3	148.0	47.38225691	5.7820	1.216	5	2.381	0.028764308	0.94	89.0	99.76451382
0.479	200.54	2.21	81	71.7	49.68597704	1.2269	2.691	49	3.042	1.031744999	1.83	79.0	104.3719541
0.447	225.00	2.23	5	65.3	27.10334707	8.2010	0.193	28	2.422	2.929393546	1.16	66.0	59.20669413
0.758	626.20	0.70	70	168.6	9.169380291	0.9608	2.202	18	2.118	4.021144239	0.33	106.0	23.33876058
0.541	463.75	4.39	32	89.0	25.93882015	4.0596	3.388	34	0.458	1.565280712	3.74	177.0	56.8776403
0.034	380.23	4.62	53	191.4	4.446598799	7.4234	1.477	32	3.585	0.705485464	1.15	101.0	13.8931976
0.559	364.55	1.06	23	167.5	46.87406061	8.7989	1.261	25	0.593	4.161280214	0.06	21.0	98.74812123
0.557	535.28	3.05	2	37.9	27.46486989	5.7134	4.582	39	4.468	1.950133954	3.92	67.0	59.92973978
0.222	790.52	0.71	49	157.8	5.17786923	9.6049	2.678	33	3.236	2.958242286	2.17	115.0	15.35573846
0.427	109.28	1.79	59	198.4	42.0810434	7.4005	1.046	35	4.330	2.446286263	4.38	8.0	89.16208679
0.364	432.16	4.56	61	60.2	20.27085285	3.9738	4.169	9	2.463	2.487385704	4.07	15.0	45.54170571
